platform_name,price_per_night
Hotels.com, 476
Hotels.com, 476
, 476
, 476
, 476
, 476
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 476
, 476
, 476
,0
,0
,0
,0
,0
,0
, 492
, 492
,0
,0
,0
, 429
, 429
,0
,0
,0
, 476
, 476
, 476
,0
, 476
, 476
, 476
,0
,0
,0
, 492
,0
,0
,0
, 402
,0
,0
,0
, 583
,0
,0
,0
, 492
,0
,0
,0
, 429
,0
,0
,0
, 429
,0
,0
,0
, 451
,0
,0
,0
, 492
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 476
,0
,0
,0
, 476
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
,0
,0
,0
,0
,0
,0
