hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Staybridge Suites - Columbus Polaris,http://www.tripadvisor.com/Hotel_Review-g50226-d12142661-Reviews-Staybridge_Suites_Columbus_Polaris-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.515180,46 ,,2019/04/02,2019/04/04,CHF 161,Staybridge.com,10,"Free Wifi,Free parking,Visit hotel website"
Red Roof PLUS+ Columbus Downtown-Convention Center,http://www.tripadvisor.com/Hotel_Review-g50226-d122237-Reviews-Red_Roof_PLUS_Columbus_Downtown_Convention_Center-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.515891,941 ,,2019/04/02,2019/04/04,CHF 72,Booking.com,10,"Free Wifi,Breakfast included"
Best Western Suites,http://www.tripadvisor.com/Hotel_Review-g50226-d75206-Reviews-Best_Western_Suites-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.516754,457 ,,2019/04/02,2019/04/04,CHF 82,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Red Roof PLUS+ Columbus-The Ohio State University,http://www.tripadvisor.com/Hotel_Review-g50226-d95284-Reviews-Red_Roof_PLUS_Columbus_The_Ohio_State_University-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.517372,347 ,,2019/04/02,2019/04/04,CHF 54,Booking.com,10,"Free Wifi,Free parking"
Best Western Port Columbus,http://www.tripadvisor.com/Hotel_Review-g50226-d612540-Reviews-Best_Western_Port_Columbus-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.517981,465 ,,2019/04/02,2019/04/04,CHF 105,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express & Suites Columbus-Polaris Parkway,http://www.tripadvisor.com/Hotel_Review-g50226-d2151296-Reviews-Holiday_Inn_Express_Suites_Columbus_Polaris_Parkway-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.518589,342 ,,2019/04/02,2019/04/04,CHF 140,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Columbus at Easton,http://www.tripadvisor.com/Hotel_Review-g50226-d223748-Reviews-Hilton_Columbus_at_Easton-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.519366,1292 ,,2019/04/02,2019/04/04,CHF 278,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
CAMBRiA Columbus - Polaris,http://www.tripadvisor.com/Hotel_Review-g50226-d1200977-Reviews-CAMBRiA_Columbus_Polaris-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.520013,338 ,,2019/04/02,2019/04/04,CHF 142,Booking.com,11,"Free Wifi,Free parking"
Hilton Columbus/Polaris,http://www.tripadvisor.com/Hotel_Review-g50226-d1157336-Reviews-Hilton_Columbus_Polaris-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.520704,1072 ,,2019/04/02,2019/04/04,CHF 189,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Columbus/OSU,http://www.tripadvisor.com/Hotel_Review-g50226-d1804801-Reviews-Hyatt_Place_Columbus_OSU-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.521383,701 ,,2019/04/02,2019/04/04,CHF 118,Booking.com,10,"Free Wifi,Free parking"
Hampton Inn and Suites Columbus Downtown,http://www.tripadvisor.com/Hotel_Review-g50226-d223750-Reviews-Hampton_Inn_and_Suites_Columbus_Downtown-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.522100,1083 ,,2019/04/02,2019/04/04,CHF 181,Booking.com,11,"Free Wifi,Breakfast included,Visit hotel website"
The Blackwell,http://www.tripadvisor.com/Hotel_Review-g50226-d246937-Reviews-The_Blackwell-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.522757,714 ,,2019/04/02,2019/04/04,CHF 142,ebookers.ch,8,"Free Wifi,Restaurant"
Drury Inn & Suites Columbus Convention Center,http://www.tripadvisor.com/Hotel_Review-g50226-d258165-Reviews-Drury_Inn_Suites_Columbus_Convention_Center-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.523520,684 ,,2019/04/02,2019/04/04,CHF 140,Hotels.com,8,"Free Wifi,Breakfast included,Visit hotel website"
Holiday Inn Express Hotel & Suites Columbus - Easton Area,http://www.tripadvisor.com/Hotel_Review-g50226-d3532587-Reviews-Holiday_Inn_Express_Hotel_Suites_Columbus_Easton_Area-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.524213,218 ,,2019/04/02,2019/04/04,CHF 135,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Columbus/University Area,http://www.tripadvisor.com/Hotel_Review-g50226-d101663-Reviews-Hampton_Inn_Suites_Columbus_University_Area-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.525115,636 ,,2019/04/02,2019/04/04,CHF 126,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Comfort Suites East Broad at 270,http://www.tripadvisor.com/Hotel_Review-g50226-d1588429-Reviews-Comfort_Suites_East_Broad_at_270-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.525781,298 ,,2019/04/02,2019/04/04,CHF 79,Booking.com,11,"Free Wifi,Free parking"
"Homewood Suites by Hilton Columbus / Polaris, OH",http://www.tripadvisor.com/Hotel_Review-g50226-d6833970-Reviews-Homewood_Suites_by_Hilton_Columbus_Polaris_OH-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.526658,755 ,,2019/04/02,2019/04/04,CHF 149,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Columbus/Worthington,http://www.tripadvisor.com/Hotel_Review-g50226-d896855-Reviews-Hyatt_Place_Columbus_Worthington-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.527701,639 ,,2019/04/02,2019/04/04,CHF 123,Booking.com,11,"Free Wifi,Free parking"
Embassy Suites by Hilton Columbus - Airport,http://www.tripadvisor.com/Hotel_Review-g50226-d1415082-Reviews-Embassy_Suites_by_Hilton_Columbus_Airport-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.529224,1194 ,,2019/04/02,2019/04/04,CHF 138,Booking.com,12,"Free parking,Breakfast included,Visit hotel website"
Hilton Garden Inn Columbus/Polaris,http://www.tripadvisor.com/Hotel_Review-g50226-d518306-Reviews-Hilton_Garden_Inn_Columbus_Polaris-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.529975,684 ,,2019/04/02,2019/04/04,CHF 138,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Columbus Polaris,http://www.tripadvisor.com/Hotel_Review-g50226-d878115-Reviews-Hampton_Inn_Suites_Columbus_Polaris-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.530661,859 ,,2019/04/02,2019/04/04,CHF 122,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Columbus Downtown,http://www.tripadvisor.com/Hotel_Review-g50226-d3400639-Reviews-Hilton_Columbus_Downtown-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.531485,1967 ,,2019/04/02,2019/04/04,CHF 181,Booking.com,12,"Pool,Restaurant,Visit hotel website"
Hampton Inn and Suites Columbus Scioto Downs,http://www.tripadvisor.com/Hotel_Review-g50226-d10318541-Reviews-Hampton_Inn_and_Suites_Columbus_Scioto_Downs-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.532412,277 ,,2019/04/02,2019/04/04,CHF 118,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Columbus/OSU,http://www.tripadvisor.com/Hotel_Review-g50226-d4601716-Reviews-Homewood_Suites_by_Hilton_Columbus_OSU-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.533414,747 ,,2019/04/02,2019/04/04,CHF 157,Booking.com,12,"Free Wifi,Breakfast included,Visit hotel website"
Fairfield Inn & Suites Columbus Dublin,http://www.tripadvisor.com/Hotel_Review-g50226-d7845176-Reviews-Fairfield_Inn_Suites_Columbus_Dublin-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.534424,153 ,,2019/04/02,2019/04/04,CHF 129,Booking.com,11,"Free parking,Breakfast included,Visit hotel website"
Hilton Garden Inn Columbus-University Area,http://www.tripadvisor.com/Hotel_Review-g50226-d123896-Reviews-Hilton_Garden_Inn_Columbus_University_Area-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.535147,673 ,,2019/04/02,2019/04/04,CHF 120,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Courtyard Columbus Easton,http://www.tripadvisor.com/Hotel_Review-g50226-d278081-Reviews-Courtyard_Columbus_Easton-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.535842,263 ,,2019/04/02,2019/04/04,CHF 266,Hotels.com,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Columbus-Easton Area,http://www.tripadvisor.com/Hotel_Review-g50226-d675842-Reviews-Hampton_Inn_Suites_Columbus_Easton_Area-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.536529,787 ,,2019/04/02,2019/04/04,CHF 147,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Columbus West,http://www.tripadvisor.com/Hotel_Review-g50226-d101640-Reviews-Hampton_Inn_Columbus_West-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.537214,435 ,,2019/04/02,2019/04/04,CHF 124,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
"Hotel LeVeque, Autograph Collection",http://www.tripadvisor.com/Hotel_Review-g50226-d10507713-Reviews-Hotel_LeVeque_Autograph_Collection-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.537876,232 ,,2019/04/02,2019/04/04,CHF 381,roomsXXL.ch,9,"Free Wifi,Restaurant,Visit hotel website"
"Le Meridien Columbus, The Joseph",http://www.tripadvisor.com/Hotel_Review-g50226-d7182317-Reviews-Le_Meridien_Columbus_The_Joseph-Columbus_Ohio.html,Columbus,2019-03-20 16:50:16.538529,288 ,,2019/04/02,2019/04/04,CHF 639,LeMeridien.com,9,"Restaurant,Room service,Visit hotel website"
