hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Amerik Suites Laredo Behind Mall Del Norte,http://www.tripadvisor.com/Hotel_Review-g56137-d1026942-Reviews-Amerik_Suites_Laredo_Behind_Mall_Del_Norte-Laredo_Texas.html,Laredo,2019-03-20 17:26:38.886664,254 ,,2019/04/02,2019/04/04, 66,Booking.com,8,"Free Wifi,Free parking"
Best Western Plus Laredo Inn & Suites,http://www.tripadvisor.com/Hotel_Review-g56137-d7890714-Reviews-Best_Western_Plus_Laredo_Inn_Suites-Laredo_Texas.html,Laredo,2019-03-20 17:26:38.887402,206 ,,2019/04/02,2019/04/04, 92,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Embassy Suites by Hilton Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d582425-Reviews-Embassy_Suites_by_Hilton_Laredo-Laredo_Texas.html,Laredo,2019-03-20 17:26:38.888185,691 ,,2019/04/02,2019/04/04, 187,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
TownePlace Suites Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d7389317-Reviews-TownePlace_Suites_Laredo-Laredo_Texas.html,Laredo,2019-03-20 17:26:38.888947,139 ,,2019/04/02,2019/04/04, 224,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn & Suites Laredo Airport,http://www.tripadvisor.com/Hotel_Review-g56137-d514502-Reviews-La_Quinta_Inn_Suites_Laredo_Airport-Laredo_Texas.html,Laredo,2019-03-20 17:26:38.889677,345 ,,2019/04/02,2019/04/04, 104,Booking.com,8,"Free Wifi,Free parking"
Best Western San Isidro Inn,http://www.tripadvisor.com/Hotel_Review-g56137-d622002-Reviews-Best_Western_San_Isidro_Inn-Laredo_Texas.html,Laredo,2019-03-20 17:26:38.890449,325 ,,2019/04/02,2019/04/04, 115,Booking.com,9,"Free Wifi,Free parking,Visit hotel website"
Red Roof Inn Laredo,http://www.tripadvisor.com/Hotel_Review-g56137-d225889-Reviews-Red_Roof_Inn_Laredo-Laredo_Texas.html,Laredo,2019-03-20 17:26:38.891248,352 ,,2019/04/02,2019/04/04, 50,Booking.com,9,"Free Wifi,Free parking"
Hotel Ava,http://www.tripadvisor.com/Hotel_Review-g56137-d99188-Reviews-Hotel_Ava-Laredo_Texas.html,Laredo,2019-03-20 17:26:38.892018,172 ,,2019/04/02,2019/04/04, 49,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
La Quinta Inn Laredo I-35,http://www.tripadvisor.com/Hotel_Review-g56137-d107465-Reviews-La_Quinta_Inn_Laredo_I_35-Laredo_Texas.html,Laredo,2019-03-20 17:26:38.893079,395 ,,2019/04/02,2019/04/04, 69,Booking.com,8,"Free Wifi,Free parking"
La Posada Hotel,http://www.tripadvisor.com/Hotel_Review-g56137-d99189-Reviews-La_Posada_Hotel-Laredo_Texas.html,Laredo,2019-03-20 17:26:38.894153,289 ,,2019/04/02,2019/04/04, 116,Booking.com,7,"Free Wifi,Pool,Visit hotel website"
