hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
The Oceanfront Inn,http://www.tripadvisor.com/Hotel_Review-g58277-d122982-Reviews-The_Oceanfront_Inn-Virginia_Beach_Virginia.html,Virginia Beach,2019-03-20 16:51:11.429882,551 ,,2019/04/02,2019/04/04,CHF 79,Booking.com,11,"Free Wifi,Pool"
Comfort Inn & Suites Virginia Beach - Oceanfront,http://www.tripadvisor.com/Hotel_Review-g58277-d110423-Reviews-Comfort_Inn_Suites_Virginia_Beach_Oceanfront-Virginia_Beach_Virginia.html,Virginia Beach,2019-03-20 16:51:11.431068,713 ,,2019/04/02,2019/04/04,CHF 101,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Best Western Plus Sandcastle Beachfront Hotel,http://www.tripadvisor.com/Hotel_Review-g58277-d122981-Reviews-Best_Western_Plus_Sandcastle_Beachfront_Hotel-Virginia_Beach_Virginia.html,Virginia Beach,2019-03-20 16:51:11.432146,3078 ,,2019/04/02,2019/04/04,CHF 81,Agoda.com,12,"Free Wifi,Free parking,Visit hotel website"
Comfort Suites Beachfront,http://www.tripadvisor.com/Hotel_Review-g58277-d1448038-Reviews-Comfort_Suites_Beachfront-Virginia_Beach_Virginia.html,Virginia Beach,2019-03-20 16:51:11.433031,677 ,,2019/04/02,2019/04/04,CHF 84,Booking.com,10,"Free Wifi,Free parking"
Hyatt House Virginia Beach / Oceanfront,http://www.tripadvisor.com/Hotel_Review-g58277-d11952600-Reviews-Hyatt_House_Virginia_Beach_Oceanfront-Virginia_Beach_Virginia.html,Virginia Beach,2019-03-20 16:51:11.433927,583 ,,2019/04/02,2019/04/04,CHF 151,Booking.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Hilton Garden Inn Virginia Beach Oceanfront,http://www.tripadvisor.com/Hotel_Review-g58277-d6579910-Reviews-Hilton_Garden_Inn_Virginia_Beach_Oceanfront-Virginia_Beach_Virginia.html,Virginia Beach,2019-03-20 16:51:11.435028,1528 ,,2019/04/02,2019/04/04,CHF 143,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Virginia Beach Oceanfront North,http://www.tripadvisor.com/Hotel_Review-g58277-d110414-Reviews-Hampton_Inn_Virginia_Beach_Oceanfront_North-Virginia_Beach_Virginia.html,Virginia Beach,2019-03-20 16:51:11.436136,1993 ,,2019/04/02,2019/04/04,CHF 194,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
The Breakers Resort Inn,http://www.tripadvisor.com/Hotel_Review-g58277-d255237-Reviews-The_Breakers_Resort_Inn-Virginia_Beach_Virginia.html,Virginia Beach,2019-03-20 16:51:11.436832,425 ,,2019/04/02,2019/04/04,CHF 75,Booking.com,0,"Free Wifi,Free parking"
Holiday Inn & Suites North Beach,http://www.tripadvisor.com/Hotel_Review-g58277-d110444-Reviews-Holiday_Inn_Suites_North_Beach-Virginia_Beach_Virginia.html,Virginia Beach,2019-03-20 16:51:11.437536,1232 ,,2019/04/02,2019/04/04,CHF 102,Booking.com,9,"Free Wifi,Free parking"
Barclay Towers Resort Hotel,http://www.tripadvisor.com/Hotel_Review-g58277-d268866-Reviews-Barclay_Towers_Resort_Hotel-Virginia_Beach_Virginia.html,Virginia Beach,2019-03-20 16:51:11.438300,1368 ,,2019/04/02,2019/04/04,CHF 89,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
