hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Homewood Suites by Hilton Columbus Airport,http://www.tripadvisor.com/Hotel_Review-g50226-d223747-Reviews-Homewood_Suites_by_Hilton_Columbus_Airport-Columbus_Ohio.html,Columbus,490 ,,2019/04/02,2019/04/04,CHF 128,Homewood,11,"Free Wifi,Free parking,Visit hotel website"
Red Roof PLUS+ Columbus Downtown-Convention Center,http://www.tripadvisor.com/Hotel_Review-g50226-d122237-Reviews-Red_Roof_PLUS_Columbus_Downtown_Convention_Center-Columbus_Ohio.html,Columbus,941 ,,2019/04/02,2019/04/04,CHF 72,Booking.com,10,"Free Wifi,Breakfast included"
Best Western Suites,http://www.tripadvisor.com/Hotel_Review-g50226-d75206-Reviews-Best_Western_Suites-Columbus_Ohio.html,Columbus,457 ,,2019/04/02,2019/04/04,CHF 82,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Red Roof PLUS+ Columbus-The Ohio State University,http://www.tripadvisor.com/Hotel_Review-g50226-d95284-Reviews-Red_Roof_PLUS_Columbus_The_Ohio_State_University-Columbus_Ohio.html,Columbus,347 ,,2019/04/02,2019/04/04,CHF 54,Booking.com,10,"Free Wifi,Free parking"
Best Western Port Columbus,http://www.tripadvisor.com/Hotel_Review-g50226-d612540-Reviews-Best_Western_Port_Columbus-Columbus_Ohio.html,Columbus,465 ,,2019/04/02,2019/04/04,CHF 105,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express & Suites Columbus-Polaris Parkway,http://www.tripadvisor.com/Hotel_Review-g50226-d2151296-Reviews-Holiday_Inn_Express_Suites_Columbus_Polaris_Parkway-Columbus_Ohio.html,Columbus,342 ,,2019/04/02,2019/04/04,CHF 140,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hilton Columbus at Easton,http://www.tripadvisor.com/Hotel_Review-g50226-d223748-Reviews-Hilton_Columbus_at_Easton-Columbus_Ohio.html,Columbus,1292 ,,2019/04/02,2019/04/04,CHF 278,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hilton Columbus/Polaris,http://www.tripadvisor.com/Hotel_Review-g50226-d1157336-Reviews-Hilton_Columbus_Polaris-Columbus_Ohio.html,Columbus,1073 ,,2019/04/02,2019/04/04,CHF 189,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Columbus/OSU,http://www.tripadvisor.com/Hotel_Review-g50226-d1804801-Reviews-Hyatt_Place_Columbus_OSU-Columbus_Ohio.html,Columbus,701 ,,2019/04/02,2019/04/04,CHF 118,Booking.com,10,"Free Wifi,Free parking"
Hampton Inn and Suites Columbus Downtown,http://www.tripadvisor.com/Hotel_Review-g50226-d223750-Reviews-Hampton_Inn_and_Suites_Columbus_Downtown-Columbus_Ohio.html,Columbus,1083 ,,2019/04/02,2019/04/04,CHF 181,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
The Blackwell,http://www.tripadvisor.com/Hotel_Review-g50226-d246937-Reviews-The_Blackwell-Columbus_Ohio.html,Columbus,714 ,,2019/04/02,2019/04/04,CHF 142,ebookers.ch,8,"Free Wifi,Restaurant"
Hampton Inn & Suites Columbus/University Area,http://www.tripadvisor.com/Hotel_Review-g50226-d101663-Reviews-Hampton_Inn_Suites_Columbus_University_Area-Columbus_Ohio.html,Columbus,636 ,,2019/04/02,2019/04/04,CHF 126,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Comfort Suites East Broad at 270,http://www.tripadvisor.com/Hotel_Review-g50226-d1588429-Reviews-Comfort_Suites_East_Broad_at_270-Columbus_Ohio.html,Columbus,298 ,,2019/04/02,2019/04/04,CHF 79,Booking.com,11,"Free Wifi,Free parking"
"Homewood Suites by Hilton Columbus / Polaris, OH",http://www.tripadvisor.com/Hotel_Review-g50226-d6833970-Reviews-Homewood_Suites_by_Hilton_Columbus_Polaris_OH-Columbus_Ohio.html,Columbus,755 ,,2019/04/02,2019/04/04,CHF 149,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Columbus/Worthington,http://www.tripadvisor.com/Hotel_Review-g50226-d896855-Reviews-Hyatt_Place_Columbus_Worthington-Columbus_Ohio.html,Columbus,639 ,,2019/04/02,2019/04/04,CHF 123,Booking.com,11,"Free Wifi,Free parking"
Embassy Suites by Hilton Columbus - Airport,http://www.tripadvisor.com/Hotel_Review-g50226-d1415082-Reviews-Embassy_Suites_by_Hilton_Columbus_Airport-Columbus_Ohio.html,Columbus,1194 ,,2019/04/02,2019/04/04,CHF 138,Booking.com,11,"Free parking,Breakfast included,Visit hotel website"
Hilton Garden Inn Columbus/Polaris,http://www.tripadvisor.com/Hotel_Review-g50226-d518306-Reviews-Hilton_Garden_Inn_Columbus_Polaris-Columbus_Ohio.html,Columbus,684 ,,2019/04/02,2019/04/04,CHF 138,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Columbus Polaris,http://www.tripadvisor.com/Hotel_Review-g50226-d878115-Reviews-Hampton_Inn_Suites_Columbus_Polaris-Columbus_Ohio.html,Columbus,859 ,,2019/04/02,2019/04/04,CHF 122,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Hilton Columbus Downtown,http://www.tripadvisor.com/Hotel_Review-g50226-d3400639-Reviews-Hilton_Columbus_Downtown-Columbus_Ohio.html,Columbus,1967 ,,2019/04/02,2019/04/04,CHF 181,Booking.com,11,"Pool,Restaurant,Visit hotel website"
Hampton Inn and Suites Columbus Scioto Downs,http://www.tripadvisor.com/Hotel_Review-g50226-d10318541-Reviews-Hampton_Inn_and_Suites_Columbus_Scioto_Downs-Columbus_Ohio.html,Columbus,277 ,,2019/04/02,2019/04/04,CHF 118,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Homewood Suites by Hilton Columbus/OSU,http://www.tripadvisor.com/Hotel_Review-g50226-d4601716-Reviews-Homewood_Suites_by_Hilton_Columbus_OSU-Columbus_Ohio.html,Columbus,747 ,,2019/04/02,2019/04/04,CHF 157,Booking.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Fairfield Inn & Suites Columbus Dublin,http://www.tripadvisor.com/Hotel_Review-g50226-d7845176-Reviews-Fairfield_Inn_Suites_Columbus_Dublin-Columbus_Ohio.html,Columbus,153 ,,2019/04/02,2019/04/04,CHF 129,Booking.com,11,"Free parking,Breakfast included,Visit hotel website"
Hilton Garden Inn Columbus-University Area,http://www.tripadvisor.com/Hotel_Review-g50226-d123896-Reviews-Hilton_Garden_Inn_Columbus_University_Area-Columbus_Ohio.html,Columbus,673 ,,2019/04/02,2019/04/04,CHF 120,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Courtyard Columbus Easton,http://www.tripadvisor.com/Hotel_Review-g50226-d278081-Reviews-Courtyard_Columbus_Easton-Columbus_Ohio.html,Columbus,263 ,,2019/04/02,2019/04/04,CHF 266,Hotels.com,9,"Free Wifi,Free parking,Visit hotel website"
