hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Lopesan Baobab Resort,http://www.tripadvisor.com/Hotel_Review-g2089121-d1488268-Reviews-Lopesan_Baobab_Resort-Meloneras_Gran_Canaria_Canary_Islands.html,Meloneras,,7130 ,,2019/04/13,2019/04/14, 246,Official Site,13,"Pool,Restaurant"
"Lopesan Costa Meloneras Resort, Spa & Casino",http://www.tripadvisor.com/Hotel_Review-g2089121-d241729-Reviews-Lopesan_Costa_Meloneras_Resort_Spa_Casino-Meloneras_Gran_Canaria_Canary_Islands.html,Meloneras,,6352 ,,2019/04/13,2019/04/14, 265,Hotels.com,15,"Pool,Beach"
Lopesan Villa del Conde Resort & Thalasso,http://www.tripadvisor.com/Hotel_Review-g2089121-d1218129-Reviews-Lopesan_Villa_del_Conde_Resort_Thalasso-Meloneras_Gran_Canaria_Canary_Islands.html,Meloneras,,3929 ,,2019/04/13,2019/04/14, 323,Hotels.com,15,"Pool,Beach"
H10 Playa Meloneras Palace,http://www.tripadvisor.com/Hotel_Review-g230095-d268385-Reviews-H10_Playa_Meloneras_Palace-Maspalomas_Gran_Canaria_Canary_Islands.html,Meloneras,,4310 ,,2019/04/13,2019/04/14, 186,Booking.com,16,"Free Wifi,Free parking,Visit hotel website"
Hotel Riu Gran Canaria,http://www.tripadvisor.com/Hotel_Review-g230095-d530762-Reviews-Hotel_Riu_Gran_Canaria-Maspalomas_Gran_Canaria_Canary_Islands.html,Meloneras,,3617 ,,2019/04/13,2019/04/14, 315,ab-in-den-urlaub,14,"Free parking,Pool,Visit hotel website"
Hotel Riu Palace Meloneras,http://www.tripadvisor.com/Hotel_Review-g230095-d237098-Reviews-Hotel_Riu_Palace_Meloneras-Maspalomas_Gran_Canaria_Canary_Islands.html,Meloneras,,1893 ,,2019/04/13,2019/04/14, 303,ab-in-den-urlaub,12,"Free Wifi,Free parking,Visit hotel website"
Hotel Riu Palace Oasis,http://www.tripadvisor.com/Hotel_Review-g230095-d569308-Reviews-Hotel_Riu_Palace_Oasis-Maspalomas_Gran_Canaria_Canary_Islands.html,Meloneras,,1311 ,,2019/04/13,2019/04/14, 355,ab-in-den-urlaub,11,"Pool,Beach,Visit hotel website"
Club Vista Serena,http://www.tripadvisor.com/Hotel_Review-g230095-d530934-Reviews-Club_Vista_Serena-Maspalomas_Gran_Canaria_Canary_Islands.html,Meloneras,,419 ,,2019/04/13,2019/04/14, 74,Booking.com,16,"Free Wifi,Free parking"
Maspalomas Resort By Dunas,http://www.tripadvisor.com/Hotel_Review-g230095-d507765-Reviews-Maspalomas_Resort_By_Dunas-Maspalomas_Gran_Canaria_Canary_Islands.html,Meloneras,,1641 ,,2019/04/13,2019/04/14, 145,Booking.com,14,"Free Wifi,Free parking"
COOEE Los Calderones,http://www.tripadvisor.com/Hotel_Review-g230095-d11873211-Reviews-COOEE_Los_Calderones-Maspalomas_Gran_Canaria_Canary_Islands.html,Meloneras,,139 ,,2019/04/13,2019/04/14, 117,Booking.com,11,"Free Wifi,Free parking"
Canary Garden Club,http://www.tripadvisor.com/Hotel_Review-g230095-d530761-Reviews-Canary_Garden_Club-Maspalomas_Gran_Canaria_Canary_Islands.html,Meloneras,,797 ,,2019/04/13,2019/04/14, 113,Expedia.ch,11,"Free parking,Pool,Visit hotel website"
Suites & Villas by Dunas,http://www.tripadvisor.com/Hotel_Review-g230095-d237999-Reviews-Suites_Villas_by_Dunas-Maspalomas_Gran_Canaria_Canary_Islands.html,Meloneras,,318 ,,2019/04/13,2019/04/14, 170,Booking.com,16,"Free parking,Breakfast included"
Bungalows Cordial Sandy Golf,http://www.tripadvisor.com/Hotel_Review-g230095-d945483-Reviews-Bungalows_Cordial_Sandy_Golf-Maspalomas_Gran_Canaria_Canary_Islands.html,Meloneras,,858 ,,2019/04/13,2019/04/14, 169,Booking.com,16,"Free Wifi,Free parking"
