@relation Hotelpreis

@attribute Preis numeric
@attribute Timestamp date "yyyy-MM-dd HH:mm:ss"
@attribute Class {Influencer,No Influencer}
@attribute Name {"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91"}

@data
360,2019-04-28 09:20:01,No Influencer,62
298,2019-05-01 13:12:01,No Influencer,62
389,2019-05-03 18:12:00,No Influencer,62
384,2019-05-05 21:12:00,No Influencer,62
317,2019-05-08 14:12:01,No Influencer,62
276,2019-04-28 14:20:01,No Influencer,62
384,2019-05-05 01:12:01,No Influencer,62
301,2019-05-03 09:12:00,No Influencer,62
270,2019-05-11 18:12:01,No Influencer,62
406,2019-05-08 06:12:00,No Influencer,62
301,2019-05-02 05:12:01,No Influencer,62
296,2019-04-30 00:20:01,No Influencer,62
296,2019-05-01 08:12:01,No Influencer,62
313,2019-05-08 01:12:01,No Influencer,62
300,2019-05-01 07:12:01,No Influencer,62
300,2019-05-05 16:12:00,No Influencer,62
314,2019-04-24 15:20:00,No Influencer,62
310,2019-05-06 20:12:01,No Influencer,62
338,2019-04-26 20:20:01,No Influencer,62
334,2019-05-06 09:12:01,No Influencer,62
310,2019-05-07 01:12:01,No Influencer,62
405,2019-05-08 21:12:01,No Influencer,62
276,2019-04-28 12:20:01,No Influencer,62
276,2019-04-28 07:20:01,No Influencer,62
313,2019-04-23 23:20:01,No Influencer,62
384,2019-05-05 19:12:01,No Influencer,62
354,2019-05-09 15:12:01,No Influencer,62
460,2019-05-06 15:12:01,No Influencer,62
354,2019-05-10 10:12:01,No Influencer,62
300,2019-04-30 23:12:02,No Influencer,62
296,2019-05-05 10:12:01,No Influencer,62
323,2019-04-30 13:12:01,No Influencer,62
313,2019-04-27 14:20:01,No Influencer,62
393,2019-05-06 08:12:01,No Influencer,62
270,2019-05-09 06:12:01,No Influencer,62
363,2019-05-02 00:12:01,No Influencer,62
384,2019-05-06 01:12:01,No Influencer,62
316,2019-04-25 00:20:01,No Influencer,62
360,2019-04-29 14:20:01,No Influencer,62
276,2019-04-29 01:20:01,No Influencer,62
354,2019-05-10 03:12:01,No Influencer,62
313,2019-04-25 07:20:01,No Influencer,62
389,2019-05-03 21:12:01,No Influencer,62
359,2019-04-30 22:12:01,No Influencer,62
313,2019-04-27 03:20:01,No Influencer,62
354,2019-05-10 08:12:01,No Influencer,62
301,2019-05-12 02:12:01,No Influencer,62
298,2019-05-01 23:12:01,No Influencer,62
313,2019-04-26 03:20:01,No Influencer,62
318,2019-05-07 14:12:01,No Influencer,62
276,2019-04-28 08:20:01,No Influencer,62
339,2019-04-23 17:20:01,No Influencer,62
275,2019-05-10 15:12:01,No Influencer,62
328,2019-04-23 10:20:02,No Influencer,62
313,2019-04-26 13:20:01,No Influencer,62
313,2019-04-25 02:20:01,No Influencer,62
267,2019-05-11 08:12:01,No Influencer,62
310,2019-05-06 18:12:01,No Influencer,62
340,2019-04-23 12:20:01,No Influencer,62
316,2019-04-26 18:20:01,No Influencer,62
0,2019-05-10 06:12:01,No Influencer,62
276,2019-04-29 04:20:01,No Influencer,62
314,2019-04-24 18:20:01,No Influencer,62
312,2019-05-08 15:12:01,No Influencer,62
296,2019-04-29 21:20:01,No Influencer,62
389,2019-05-04 01:12:00,No Influencer,62
313,2019-04-25 21:20:01,No Influencer,62
406,2019-05-08 10:12:01,No Influencer,62
313,2019-04-26 08:20:01,No Influencer,62
384,2019-05-05 09:12:01,No Influencer,62
298,2019-05-02 08:12:01,No Influencer,62
332,2019-05-06 10:12:01,No Influencer,62
274,2019-04-29 11:20:01,No Influencer,62
393,2019-05-06 06:12:01,No Influencer,62
384,2019-05-04 09:12:01,No Influencer,62
359,2019-04-30 21:12:02,No Influencer,62
387,2019-04-30 09:13:01,No Influencer,62
276,2019-04-28 02:20:01,No Influencer,62
338,2019-04-24 13:20:01,No Influencer,62
389,2019-05-03 00:12:01,No Influencer,62
321,2019-05-01 03:12:02,No Influencer,62
363,2019-05-01 20:51:00,No Influencer,62
313,2019-04-23 08:57:00,No Influencer,62
313,2019-05-08 03:12:01,No Influencer,62
406,2019-05-08 17:12:00,No Influencer,62
368,2019-04-29 18:20:01,No Influencer,62
313,2019-04-27 01:20:01,No Influencer,62
300,2019-05-06 04:12:00,No Influencer,62
313,2019-04-26 05:20:02,No Influencer,62
271,2019-05-11 06:12:01,No Influencer,62
300,2019-04-30 19:12:01,No Influencer,62
274,2019-04-28 16:20:01,No Influencer,62
297,2019-05-12 07:12:01,No Influencer,62
339,2019-04-24 03:20:01,No Influencer,62
406,2019-05-07 06:12:01,No Influencer,62
318,2019-04-24 02:20:01,No Influencer,62
314,2019-05-07 10:12:01,No Influencer,62
354,2019-05-11 01:12:01,No Influencer,62
270,2019-05-09 07:12:01,No Influencer,62
313,2019-04-27 06:20:01,No Influencer,62
310,2019-05-07 16:12:01,No Influencer,62
406,2019-05-08 12:12:00,No Influencer,62
354,2019-05-10 14:12:01,No Influencer,62
313,2019-04-26 23:20:01,No Influencer,62
406,2019-05-08 09:12:00,No Influencer,62
332,2019-05-01 16:12:01,No Influencer,62
291,2019-05-04 06:12:00,No Influencer,62
296,2019-04-30 03:09:02,No Influencer,62
332,2019-05-06 14:12:01,No Influencer,62
384,2019-05-05 00:12:00,No Influencer,62
314,2019-04-24 23:20:01,No Influencer,62
270,2019-05-09 08:12:01,No Influencer,62
274,2019-04-27 23:20:00,No Influencer,62
332,2019-05-06 02:12:01,No Influencer,62
301,2019-05-03 12:12:01,No Influencer,62
310,2019-05-07 02:12:01,No Influencer,62
270,2019-05-12 00:12:01,No Influencer,62
313,2019-04-27 02:20:01,No Influencer,62
296,2019-05-01 04:12:02,No Influencer,62
294,2019-05-04 07:12:01,No Influencer,62
313,2019-04-25 08:20:01,No Influencer,62
360,2019-04-28 23:20:01,No Influencer,62
313,2019-04-25 10:20:01,No Influencer,62
296,2019-05-05 07:12:01,No Influencer,62
270,2019-05-09 03:12:01,No Influencer,62
313,2019-04-25 01:20:01,No Influencer,62
276,2019-04-28 03:20:01,No Influencer,62
298,2019-05-02 16:12:01,No Influencer,62
271,2019-05-10 11:12:01,No Influencer,62
271,2019-05-10 13:12:01,No Influencer,62
384,2019-05-04 22:12:00,No Influencer,62
313,2019-04-26 06:20:01,No Influencer,62
384,2019-05-04 16:12:01,No Influencer,62
406,2019-05-07 12:12:01,No Influencer,62
313,2019-04-27 08:20:00,No Influencer,62
274,2019-05-12 01:12:00,No Influencer,62
328,2019-04-25 09:20:01,No Influencer,62
354,2019-05-10 12:12:01,No Influencer,62
0,2019-05-12 06:12:01,No Influencer,62
384,2019-05-05 23:12:01,No Influencer,62
276,2019-04-29 03:20:01,No Influencer,62
354,2019-05-09 19:12:01,No Influencer,62
318,2019-04-24 05:20:01,No Influencer,62
406,2019-05-07 13:12:00,No Influencer,62
272,2019-05-08 22:12:00,No Influencer,62
354,2019-05-10 19:12:01,No Influencer,62
389,2019-05-02 20:12:00,No Influencer,62
406,2019-05-08 05:12:01,No Influencer,62
296,2019-04-29 20:20:01,No Influencer,62
274,2019-04-29 09:20:01,No Influencer,62
406,2019-05-07 22:12:01,No Influencer,62
384,2019-05-04 19:12:01,No Influencer,62
354,2019-05-09 10:12:01,No Influencer,62
298,2019-05-12 08:12:01,No Influencer,62
298,2019-05-02 10:12:01,No Influencer,62
368,2019-04-28 19:20:01,No Influencer,62
321,2019-04-30 02:36:01,No Influencer,62
406,2019-05-08 00:12:00,No Influencer,62
313,2019-04-25 05:20:01,No Influencer,62
274,2019-04-27 20:20:01,No Influencer,62
296,2019-04-29 22:20:01,No Influencer,62
354,2019-05-10 07:12:01,No Influencer,62
361,2019-05-02 14:12:01,No Influencer,62
406,2019-05-08 08:12:00,No Influencer,62
336,2019-04-24 22:20:01,No Influencer,62
332,2019-05-01 02:12:01,No Influencer,62
354,2019-05-10 02:12:01,No Influencer,62
406,2019-05-08 04:12:01,No Influencer,62
302,2019-05-04 10:12:01,No Influencer,62
281,2019-04-28 06:20:01,No Influencer,62
296,2019-05-05 05:12:01,No Influencer,62
406,2019-05-08 11:12:01,No Influencer,62
316,2019-04-26 12:20:00,No Influencer,62
300,2019-04-30 06:13:01,No Influencer,62
300,2019-05-01 06:12:01,No Influencer,62
314,2019-04-24 16:20:01,No Influencer,62
389,2019-05-04 02:12:01,No Influencer,62
316,2019-04-26 11:20:01,No Influencer,62
267,2019-05-11 21:12:00,No Influencer,62
313,2019-04-26 00:20:01,No Influencer,62
316,2019-04-24 21:20:01,No Influencer,62
384,2019-05-05 13:12:01,No Influencer,62
298,2019-05-03 02:12:01,No Influencer,62
298,2019-05-03 01:12:01,No Influencer,62
336,2019-05-06 17:12:01,No Influencer,62
298,2019-05-01 10:12:01,No Influencer,62
313,2019-04-27 13:20:01,No Influencer,62
296,2019-04-29 15:20:01,No Influencer,62
313,2019-04-25 22:20:01,No Influencer,62
301,2019-05-01 15:12:01,No Influencer,62
435,2019-04-28 00:20:01,No Influencer,62
388,2019-05-02 06:12:01,No Influencer,62
301,2019-05-03 11:12:00,No Influencer,62
389,2019-05-02 21:12:01,No Influencer,62
384,2019-05-04 18:12:01,No Influencer,62
389,2019-05-03 04:12:01,No Influencer,62
296,2019-04-30 01:20:01,No Influencer,62
301,2019-05-02 11:12:01,No Influencer,62
274,2019-04-29 06:20:01,No Influencer,62
313,2019-04-27 09:20:01,No Influencer,62
354,2019-05-09 17:12:01,No Influencer,62
387,2019-04-30 10:13:01,No Influencer,62
274,2019-04-27 19:20:00,No Influencer,62
316,2019-05-04 03:12:01,No Influencer,62
301,2019-05-12 05:12:01,No Influencer,62
360,2019-04-28 17:20:01,No Influencer,62
313,2019-04-26 09:20:01,No Influencer,62
274,2019-04-28 10:20:01,No Influencer,62
296,2019-04-30 14:12:01,No Influencer,62
384,2019-05-04 14:12:01,No Influencer,62
339,2019-04-23 09:20:01,No Influencer,62
305,2019-05-01 09:12:01,No Influencer,62
313,2019-04-25 19:20:01,No Influencer,62
384,2019-05-06 00:12:01,No Influencer,62
296,2019-05-04 20:12:01,No Influencer,62
406,2019-05-08 18:12:01,No Influencer,62
296,2019-04-30 02:41:01,No Influencer,62
271,2019-05-08 19:12:00,No Influencer,62
384,2019-05-05 14:12:01,No Influencer,62
321,2019-04-30 02:49:01,No Influencer,62
384,2019-05-04 11:12:01,No Influencer,62
311,2019-05-06 22:12:01,No Influencer,62
298,2019-05-02 17:12:01,No Influencer,62
339,2019-04-24 04:20:01,No Influencer,62
298,2019-05-02 09:12:01,No Influencer,62
354,2019-05-10 04:12:01,No Influencer,62
406,2019-05-07 17:12:01,No Influencer,62
0,2019-05-10 09:12:01,No Influencer,62
406,2019-05-07 08:12:01,No Influencer,62
301,2019-05-02 03:12:00,No Influencer,62
361,2019-04-26 15:20:01,No Influencer,62
313,2019-04-25 04:20:01,No Influencer,62
274,2019-05-11 19:12:01,No Influencer,62
310,2019-05-07 20:12:01,No Influencer,62
0,2019-05-09 05:12:01,No Influencer,62
276,2019-04-28 15:20:01,No Influencer,62
270,2019-05-09 02:12:01,No Influencer,62
272,2019-05-09 09:12:01,No Influencer,62
398,2019-05-06 19:12:00,No Influencer,62
389,2019-05-03 05:12:01,No Influencer,62
321,2019-05-01 01:12:02,No Influencer,62
364,2019-05-08 02:12:01,No Influencer,62
267,2019-05-11 10:12:01,No Influencer,62
296,2019-05-04 23:12:00,No Influencer,62
314,2019-04-24 19:20:01,No Influencer,62
318,2019-04-24 01:20:01,No Influencer,62
313,2019-04-25 15:20:01,No Influencer,62
313,2019-04-23 16:20:01,No Influencer,62
313,2019-04-26 04:20:01,No Influencer,62
318,2019-04-23 13:20:01,No Influencer,62
313,2019-04-26 19:20:01,No Influencer,62
384,2019-05-04 12:12:01,No Influencer,62
310,2019-05-06 23:12:01,No Influencer,62
287,2019-05-09 21:12:01,No Influencer,62
270,2019-05-11 22:12:00,No Influencer,62
389,2019-05-03 19:12:01,No Influencer,62
300,2019-05-01 05:12:02,No Influencer,62
313,2019-04-27 10:20:00,No Influencer,62
354,2019-05-10 00:12:01,No Influencer,62
405,2019-05-08 23:12:01,No Influencer,62
296,2019-04-29 16:20:01,No Influencer,62
0,2019-04-26 19:20:01,Influencer,63
0,2019-04-27 01:20:01,Influencer,63
0,2019-05-01 05:12:02,Influencer,63
0,2019-04-30 14:12:01,Influencer,63
0,2019-05-04 15:12:01,Influencer,63
0,2019-05-11 07:12:01,Influencer,63
0,2019-04-28 01:20:01,Influencer,63
0,2019-05-01 09:12:01,Influencer,63
0,2019-04-27 08:20:00,Influencer,63
0,2019-04-25 07:20:01,Influencer,63
0,2019-05-06 22:12:01,Influencer,63
0,2019-05-01 15:12:01,Influencer,63
0,2019-04-30 10:13:01,Influencer,63
0,2019-04-27 16:20:01,Influencer,63
0,2019-04-25 13:20:01,Influencer,63
0,2019-05-01 07:12:01,Influencer,63
0,2019-04-27 18:20:01,Influencer,63
0,2019-05-10 07:12:01,Influencer,63
0,2019-05-07 12:12:01,Influencer,63
0,2019-04-26 06:20:01,Influencer,63
0,2019-05-06 01:12:01,Influencer,63
0,2019-05-05 12:12:01,Influencer,63
0,2019-05-06 10:12:01,Influencer,63
0,2019-04-25 00:20:01,Influencer,63
0,2019-04-24 18:20:01,Influencer,63
0,2019-05-07 17:12:01,Influencer,63
0,2019-04-29 14:20:01,Influencer,63
0,2019-05-08 09:12:00,Influencer,63
0,2019-04-27 11:20:01,Influencer,63
0,2019-04-27 14:20:01,Influencer,63
0,2019-05-03 00:12:01,Influencer,63
0,2019-05-04 14:12:01,Influencer,63
0,2019-04-26 18:20:01,Influencer,63
0,2019-05-02 23:12:01,Influencer,63
0,2019-05-06 11:12:01,Influencer,63
0,2019-04-25 18:20:01,Influencer,63
0,2019-05-11 08:12:01,Influencer,63
0,2019-04-25 05:20:01,Influencer,63
0,2019-04-25 16:20:01,Influencer,63
0,2019-05-10 06:12:01,Influencer,63
0,2019-04-30 02:49:01,Influencer,63
0,2019-04-23 13:20:01,Influencer,63
0,2019-05-04 10:12:01,Influencer,63
0,2019-05-08 14:12:01,Influencer,63
0,2019-04-28 19:20:01,Influencer,63
0,2019-04-30 00:20:01,Influencer,63
0,2019-04-29 04:20:01,Influencer,63
0,2019-04-25 04:20:01,Influencer,63
0,2019-05-10 14:12:01,Influencer,63
0,2019-05-05 07:12:01,Influencer,63
0,2019-05-09 09:12:01,Influencer,63
0,2019-05-12 07:12:01,Influencer,63
0,2019-05-09 18:12:01,Influencer,63
0,2019-05-01 23:12:01,Influencer,63
0,2019-04-26 11:20:01,Influencer,63
0,2019-05-10 18:12:01,Influencer,63
0,2019-05-05 04:12:00,Influencer,63
0,2019-04-26 10:20:01,Influencer,63
0,2019-05-01 00:12:01,Influencer,63
0,2019-05-12 00:12:01,Influencer,63
0,2019-05-10 21:12:00,Influencer,63
0,2019-04-24 08:20:01,Influencer,63
0,2019-05-05 23:12:01,Influencer,63
0,2019-04-29 17:20:01,Influencer,63
0,2019-05-07 21:12:01,Influencer,63
0,2019-05-05 05:12:01,Influencer,63
0,2019-04-23 23:20:01,Influencer,63
0,2019-05-12 06:12:01,Influencer,63
0,2019-04-24 02:20:01,Influencer,63
0,2019-04-27 05:20:01,Influencer,63
0,2019-05-06 07:12:01,Influencer,63
0,2019-04-29 01:20:01,Influencer,63
0,2019-05-02 05:12:01,Influencer,63
0,2019-05-01 08:12:01,Influencer,63
0,2019-04-24 16:20:00,Influencer,63
0,2019-05-06 06:12:01,Influencer,63
0,2019-05-04 18:12:01,Influencer,63
0,2019-04-24 07:20:01,Influencer,63
0,2019-04-26 15:20:01,Influencer,63
0,2019-04-25 06:20:01,Influencer,63
0,2019-05-04 20:12:01,Influencer,63
0,2019-04-23 14:20:01,Influencer,63
0,2019-05-03 23:12:01,Influencer,63
0,2019-05-03 03:12:01,Influencer,63
0,2019-04-25 01:20:01,Influencer,63
0,2019-05-06 12:12:00,Influencer,63
0,2019-05-03 13:12:00,Influencer,63
0,2019-05-04 17:12:01,Influencer,63
0,2019-05-09 00:12:00,Influencer,63
0,2019-05-09 20:12:00,Influencer,63
0,2019-05-10 16:12:01,Influencer,63
0,2019-04-28 23:20:01,Influencer,63
0,2019-04-30 02:36:01,Influencer,63
0,2019-04-28 22:20:01,Influencer,63
0,2019-04-24 09:20:01,Influencer,63
0,2019-05-01 21:12:01,Influencer,63
0,2019-05-05 01:12:01,Influencer,63
0,2019-05-02 17:12:01,Influencer,63
0,2019-05-11 06:12:01,Influencer,63
0,2019-05-10 09:12:01,Influencer,63
0,2019-04-30 03:09:02,Influencer,63
0,2019-04-30 13:12:01,Influencer,63
0,2019-04-24 15:20:00,Influencer,63
0,2019-05-05 06:12:00,Influencer,63
0,2019-05-04 12:12:01,Influencer,63
0,2019-05-08 20:12:01,Influencer,63
0,2019-05-06 14:12:01,Influencer,63
0,2019-04-29 12:20:01,Influencer,63
0,2019-05-06 03:12:00,Influencer,63
0,2019-05-03 02:12:01,Influencer,63
0,2019-05-06 20:12:01,Influencer,63
0,2019-05-11 02:12:01,Influencer,63
0,2019-05-09 01:12:01,Influencer,63
0,2019-04-26 20:20:01,Influencer,63
0,2019-04-24 04:20:01,Influencer,63
0,2019-05-08 03:12:01,Influencer,63
0,2019-05-11 20:12:00,Influencer,63
0,2019-05-12 09:12:01,Influencer,63
0,2019-05-01 03:12:02,Influencer,63
0,2019-05-08 00:12:00,Influencer,63
0,2019-04-25 02:20:01,Influencer,63
0,2019-05-02 20:12:00,Influencer,63
0,2019-05-05 17:12:01,Influencer,63
0,2019-04-29 18:20:01,Influencer,63
0,2019-05-09 22:12:01,Influencer,63
0,2019-04-23 12:20:01,Influencer,63
0,2019-04-29 22:20:01,Influencer,63
0,2019-04-27 06:20:01,Influencer,63
0,2019-05-09 04:12:01,Influencer,63
0,2019-04-23 11:20:01,Influencer,63
0,2019-04-29 23:20:01,Influencer,63
0,2019-05-04 23:12:00,Influencer,63
0,2019-05-08 19:12:00,Influencer,63
0,2019-04-30 09:13:01,Influencer,63
0,2019-05-11 11:12:01,Influencer,63
0,2019-04-26 02:20:01,Influencer,63
0,2019-04-30 21:12:02,Influencer,63
0,2019-05-02 16:12:01,Influencer,63
0,2019-04-30 01:20:01,Influencer,63
0,2019-05-04 04:12:01,Influencer,63
0,2019-04-24 12:20:01,Influencer,63
0,2019-05-01 19:12:01,Influencer,63
0,2019-04-29 11:20:01,Influencer,63
0,2019-04-28 15:20:01,Influencer,63
0,2019-05-05 08:12:01,Influencer,63
0,2019-05-07 00:12:00,Influencer,63
0,2019-05-03 07:12:01,Influencer,63
0,2019-05-07 04:12:01,Influencer,63
0,2019-05-10 03:12:01,Influencer,63
0,2019-05-08 23:12:01,Influencer,63
0,2019-04-27 09:20:01,Influencer,63
0,2019-04-29 16:20:01,Influencer,63
0,2019-05-09 16:12:01,Influencer,63
0,2019-04-28 02:20:01,Influencer,63
0,2019-04-29 05:20:01,Influencer,63
0,2019-05-03 01:12:01,Influencer,63
0,2019-05-01 18:12:01,Influencer,63
0,2019-04-24 20:20:01,Influencer,63
0,2019-05-06 13:12:01,Influencer,63
0,2019-05-07 05:12:01,Influencer,63
0,2019-04-30 15:12:01,Influencer,63
0,2019-04-30 10:29:31,Influencer,63
0,2019-05-03 04:12:01,Influencer,63
0,2019-05-08 02:12:01,Influencer,63
0,2019-04-25 10:20:01,Influencer,63
0,2019-05-02 00:12:01,Influencer,63
0,2019-05-05 13:12:01,Influencer,63
0,2019-04-28 13:20:01,Influencer,63
0,2019-05-11 18:12:01,Influencer,63
0,2019-04-28 12:20:01,Influencer,63
0,2019-05-09 03:12:01,Influencer,63
0,2019-05-10 10:12:01,Influencer,63
0,2019-05-09 13:12:01,Influencer,63
0,2019-05-02 04:12:00,Influencer,63
0,2019-05-02 08:12:01,Influencer,63
0,2019-04-26 16:20:01,Influencer,63
0,2019-05-07 13:12:00,Influencer,63
0,2019-04-28 16:20:01,Influencer,63
0,2019-05-08 07:12:01,Influencer,63
0,2019-05-01 22:12:01,Influencer,63
0,2019-05-02 15:12:01,Influencer,63
0,2019-05-06 02:12:01,Influencer,63
0,2019-05-12 01:12:00,Influencer,63
0,2019-04-23 15:20:01,Influencer,63
0,2019-05-07 09:12:01,Influencer,63
0,2019-04-23 20:20:00,Influencer,63
0,2019-05-11 12:12:01,Influencer,63
0,2019-04-25 20:20:01,Influencer,63
0,2019-05-03 11:12:00,Influencer,63
0,2019-04-25 09:20:01,Influencer,63
0,2019-04-25 14:20:00,Influencer,63
0,2019-05-08 18:12:01,Influencer,63
0,2019-05-01 01:12:02,Influencer,63
0,2019-05-08 01:12:01,Influencer,63
0,2019-04-24 17:20:01,Influencer,63
0,2019-04-25 08:20:01,Influencer,63
0,2019-04-28 14:20:01,Influencer,63
0,2019-04-24 05:20:01,Influencer,63
0,2019-05-09 17:12:01,Influencer,63
0,2019-04-24 11:20:01,Influencer,63
0,2019-05-03 21:12:01,Influencer,63
0,2019-04-30 16:12:01,Influencer,63
0,2019-04-29 21:20:01,Influencer,63
0,2019-05-02 07:12:02,Influencer,63
0,2019-05-03 18:12:00,Influencer,63
0,2019-05-06 23:12:01,Influencer,63
0,2019-05-10 19:12:01,Influencer,63
0,2019-05-04 07:12:01,Influencer,63
0,2019-04-29 00:20:01,Influencer,63
0,2019-04-26 04:20:01,Influencer,63
0,2019-05-08 11:12:01,Influencer,63
0,2019-05-11 21:12:00,Influencer,63
0,2019-04-26 23:20:01,Influencer,63
0,2019-05-05 03:12:01,Influencer,63
0,2019-05-07 20:12:01,Influencer,63
0,2019-05-07 15:12:01,Influencer,63
0,2019-05-02 12:12:01,Influencer,63
0,2019-05-01 04:12:02,Influencer,63
0,2019-05-11 19:12:01,Influencer,63
0,2019-05-08 04:12:01,Influencer,63
0,2019-04-24 14:20:01,Influencer,63
0,2019-04-23 22:20:01,Influencer,63
0,2019-05-11 10:12:01,Influencer,63
0,2019-04-27 12:20:01,Influencer,63
0,2019-05-03 19:12:01,Influencer,63
0,2019-04-27 20:20:01,Influencer,63
0,2019-04-26 03:20:01,Influencer,63
0,2019-04-25 19:20:01,Influencer,63
0,2019-04-27 17:20:01,Influencer,63
0,2019-04-23 17:20:01,Influencer,63
0,2019-05-09 07:12:01,Influencer,63
0,2019-04-25 22:20:01,Influencer,63
0,2019-05-04 13:12:01,Influencer,63
0,2019-05-06 19:12:00,Influencer,63
0,2019-05-06 09:12:01,Influencer,63
0,2019-04-29 07:20:01,Influencer,63
0,2019-05-02 14:12:01,Influencer,63
0,2019-04-28 04:20:01,Influencer,63
0,2019-04-27 21:20:01,Influencer,63
0,2019-05-04 08:12:01,Influencer,63
0,2019-05-01 17:12:01,Influencer,63
0,2019-05-03 20:12:01,Influencer,63
0,2019-05-11 16:12:00,Influencer,63
0,2019-04-24 19:20:01,Influencer,63
0,2019-05-03 12:12:01,Influencer,63
0,2019-05-05 15:12:01,Influencer,63
0,2019-04-29 08:20:01,Influencer,63
0,2019-05-02 13:12:01,Influencer,63
0,2019-04-26 01:20:01,Influencer,63
0,2019-04-28 17:20:01,Influencer,63
0,2019-05-02 22:12:01,Influencer,63
0,2019-05-10 13:12:01,Influencer,63
0,2019-04-24 10:20:01,Influencer,63
0,2019-05-10 12:12:01,Influencer,63
0,2019-04-24 13:20:01,Influencer,63
0,2019-05-12 03:12:01,Influencer,63
0,2019-05-11 05:12:01,Influencer,63
0,2019-04-29 20:20:01,Influencer,63
0,2019-05-08 16:12:01,Influencer,63
0,2019-05-06 04:12:00,Influencer,63
0,2019-04-30 20:12:02,Influencer,63
0,2019-04-24 22:20:01,Influencer,63
0,2019-04-30 22:12:01,Influencer,63
0,2019-04-27 15:20:01,Influencer,63
0,2019-04-28 07:20:01,Influencer,63
0,2019-04-23 18:20:01,Influencer,63
0,2019-04-25 11:20:01,Influencer,63
0,2019-05-05 09:12:01,Influencer,63
0,2019-05-12 08:12:01,Influencer,63
0,2019-04-28 11:20:01,Influencer,63
0,2019-04-26 14:20:01,Influencer,63
0,2019-05-07 03:12:01,Influencer,63
0,2019-05-07 08:12:01,Influencer,63
0,2019-05-02 06:12:01,Influencer,63
0,2019-04-27 23:20:00,Influencer,63
0,2019-05-05 18:12:00,Influencer,63
0,2019-05-09 05:12:01,Influencer,63
0,2019-05-10 01:12:01,Influencer,63
0,2019-04-30 17:12:02,Influencer,63
0,2019-05-05 11:12:01,Influencer,63
0,2019-05-07 11:12:01,Influencer,63
0,2019-05-07 02:12:01,Influencer,63
0,2019-04-30 02:41:01,Influencer,63
0,2019-05-04 09:12:01,Influencer,63
0,2019-05-05 14:12:01,Influencer,63
0,2019-04-27 03:20:01,Influencer,63
0,2019-05-12 02:12:01,Influencer,63
0,2019-05-09 23:12:01,Influencer,63
0,2019-05-07 01:12:01,Influencer,63
0,2019-05-06 08:12:01,Influencer,63
0,2019-04-24 00:20:01,Influencer,63
0,2019-04-27 13:20:01,Influencer,63
0,2019-05-10 02:12:01,Influencer,63
0,2019-04-30 04:13:02,Influencer,63
0,2019-05-04 03:12:01,Influencer,63
0,2019-04-28 18:20:01,Influencer,63
0,2019-05-05 10:12:01,Influencer,63
0,2019-05-05 19:12:01,Influencer,63
0,2019-05-03 22:12:02,Influencer,63
0,2019-04-30 05:13:01,Influencer,63
0,2019-05-11 17:12:01,Influencer,63
0,2019-04-28 00:20:01,Influencer,63
0,2019-04-26 22:20:01,Influencer,63
0,2019-04-29 10:20:01,Influencer,63
0,2019-04-25 23:20:02,Influencer,63
0,2019-05-07 18:12:01,Influencer,63
0,2019-05-06 21:12:01,Influencer,63
0,2019-05-02 09:12:01,Influencer,63
0,2019-05-08 13:12:01,Influencer,63
0,2019-05-07 19:12:01,Influencer,63
0,2019-05-10 20:12:01,Influencer,63
0,2019-05-10 08:12:01,Influencer,63
0,2019-04-23 09:20:01,Influencer,63
0,2019-05-11 14:12:01,Influencer,63
0,2019-04-26 00:20:01,Influencer,63
0,2019-04-26 08:20:01,Influencer,63
0,2019-04-25 12:20:01,Influencer,63
0,2019-05-06 18:12:01,Influencer,63
0,2019-05-07 07:12:01,Influencer,63
0,2019-05-10 11:12:01,Influencer,63
0,2019-04-26 17:20:01,Influencer,63
0,2019-04-26 09:20:01,Influencer,63
0,2019-04-25 03:20:01,Influencer,63
0,2019-04-30 23:12:02,Influencer,63
0,2019-04-27 04:20:01,Influencer,63
0,2019-05-11 09:12:01,Influencer,63
0,2019-05-06 05:12:01,Influencer,63
0,2019-04-28 10:20:01,Influencer,63
0,2019-05-11 13:12:01,Influencer,63
0,2019-05-10 04:12:01,Influencer,63
0,2019-04-24 23:20:01,Influencer,63
0,2019-04-26 21:20:01,Influencer,63
0,2019-04-29 02:20:01,Influencer,63
0,2019-05-02 01:12:01,Influencer,63
0,2019-05-11 01:12:01,Influencer,63
0,2019-04-29 06:20:01,Influencer,63
0,2019-04-28 08:20:01,Influencer,63
0,2019-04-29 03:20:01,Influencer,63
0,2019-05-05 00:12:00,Influencer,63
0,2019-04-27 02:20:01,Influencer,63
0,2019-05-09 10:12:01,Influencer,63
0,2019-04-28 06:20:01,Influencer,63
0,2019-05-08 08:12:00,Influencer,63
0,2019-05-05 20:12:01,Influencer,63
0,2019-05-04 01:12:00,Influencer,63
0,2019-04-23 08:41:51,Influencer,63
0,2019-05-09 11:12:01,Influencer,63
0,2019-05-08 06:12:00,Influencer,63
0,2019-05-04 05:12:01,Influencer,63
0,2019-04-25 21:20:01,Influencer,63
0,2019-05-09 08:12:01,Influencer,63
