hotel_name,price_per_night,timestamp
INAYA Putri Bali Resort, 117,2019-04-28 18:20:01.143176
"The Westin Resort Nusa Dua, Bali", 133,2019-04-28 18:20:01.143176
Grand Hyatt Bali, 127,2019-04-28 18:20:01.143176
Ayodya Resort Bali, 90,2019-04-28 18:20:01.143176
Melia Bali, 99,2019-04-28 18:20:01.143176
Sofitel Bali Nusa Dua Beach Resort, 170,2019-04-28 18:20:01.143176
Nusa Dua Beach Hotel & Spa, 118,2019-04-28 18:20:01.143176
"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali", 134,2019-04-28 18:20:01.143176
The Grand Bali Nusa Dua, 71,2019-04-28 18:20:01.143176
Hilton Bali Resort, 132,2019-04-28 18:20:01.143176
Mahogany Hotel, 29,2019-04-28 18:20:01.143176
Mulia Resort, 199,2019-04-28 18:20:01.143176
Tanadewa Luxury Villas & Spa, 126,2019-04-28 18:20:01.143176
Bali Nusa Dua Hotel, 77,2019-04-28 18:20:01.143176
The Bale, 279,2019-04-28 18:20:01.143176
Courtyard Bali Nusa Dua Resort, 95,2019-04-28 18:20:01.143176
Novotel Bali Nusa Dua Hotel & Residences, 84,2019-04-28 18:20:01.143176
Amarterra Villas Bali Nusa Dua - MGallery Collection, 264,2019-04-28 18:20:01.143176
Samabe Bali Suites & Villas, 351,2019-04-28 18:20:01.143176
Marriott’s Bali Nusa Dua Gardens, 181,2019-04-28 18:20:01.143176
The Mulia, 377,2019-04-28 18:20:01.143176
Kayumanis Nusa Dua Private Villa & Spa, 313,2019-04-28 18:20:01.143176
Frangipani Homestay, 23,2019-04-28 18:20:01.143176
Puri Clinton Home Stay, 21,2019-04-28 18:20:01.143176
Vinila Nusa Dua, 279,2019-04-28 18:20:01.143176
Kubu Garden, 33,2019-04-28 18:20:01.143176
The Ritz-Carlton Bali, 519,2019-04-28 18:20:01.143176
The St. Regis Bali Resort, 472,2019-04-28 18:20:01.143176
Mulia Villas, 506,2019-04-28 18:20:01.143176
Awarta Nusa Dua Luxury Villas & Spa, 392,2019-04-28 18:20:01.143176
