hotel_name,price_per_night,timestamp
Burgenstock Hotels & Resorts - Panorama Residence Suites, 374,2019-04-26 10:20:01.730152
Seehotel Hermitage Luzern, 397,2019-04-26 10:20:01.730152
Seehotel Pilatus, 258,2019-04-26 10:20:01.730152
Hotel Balm Meggen, 220,2019-04-26 10:20:01.730152
Seehotel Sternen Horw, 260,2019-04-26 10:20:01.730152
Hotel-Restaurant Felmis, 135,2019-04-26 10:20:01.730152
Burgenstock Hotels & Resort - Palace Hotel, 424,2019-04-26 10:20:01.730152
Boutique Hotel Schluessel, 311,2019-04-26 10:20:01.730152
Seerausch Swiss Quality Hotel, 125,2019-04-26 10:20:01.730152
Hotel Beau Rivage, 236,2019-04-26 10:20:01.730152
Hotel Bellevue Luzern, 167,2019-04-26 10:20:01.730152
Hotel Alpenblick, 203,2019-04-26 10:20:01.730152
Hotel Roggerli, 212,2019-04-26 10:20:01.730152
Seehotel Kastanienbaum, 231,2019-04-26 10:20:01.730152
Hotel Winkelried, 175,2019-04-26 10:20:01.730152
Hotel Central am See, 174,2019-04-26 10:20:01.730152
Hotel Gerbi, 350,2019-04-26 10:20:01.730152
Hotel Alexander, 233,2019-04-26 10:20:01.730152
Hotel Friedheim, 227,2019-04-26 10:20:01.730152
Hotel Rigi Kaltbad, 312,2019-04-26 10:20:01.730152
Hotel Stanserhof, 162,2019-04-26 10:20:01.730152
Wellness Hotel Rossli Weggis, 241,2019-04-26 10:20:01.730152
Hotel Bergsonne, 144,2019-04-26 10:20:01.730152
Hotel Roessli, 154,2019-04-26 10:20:01.730152
Hotel Schweizerhof, 148,2019-04-26 10:20:01.730152
Hotel Restaurant Burestadl, 104,2019-04-26 10:20:01.730152
Wellness Hotel Graziella, 144,2019-04-26 10:20:01.730152
Burgenstock Hotels & Resort – Waldhotel & Spa, 527,2019-04-26 10:20:01.730152
Park Hotel Vitznau, 922,2019-04-26 10:20:01.730152
Burgenstock Hotels & Resort - Burgenstock Hotel & Alpine Spa," 1,155",2019-04-26 10:20:01.730152
