hotel_name,url,price_per_night,timestamp
"Shangri-La Hotel, Qaryat Al Beri, Abu Dhabi",http://www.tripadvisor.com/Hotel_Review-g294013-d656277-Reviews-Shangri_La_Hotel_Qaryat_Al_Beri_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 111,2019-05-11 08:12:01.594082
Premier Inn Abu Dhabi International Airport Hotel,http://www.tripadvisor.com/Hotel_Review-g294013-d5600443-Reviews-Premier_Inn_Abu_Dhabi_International_Airport_Hotel-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 47,2019-05-11 08:12:01.594082
Yas Hotel Abu Dhabi,http://www.tripadvisor.com/Hotel_Review-g294013-d1532083-Reviews-Yas_Hotel_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 96,2019-05-11 08:12:01.594082
Khalidiya Palace Rayhaan by Rotana,http://www.tripadvisor.com/Hotel_Review-g294013-d1488875-Reviews-Khalidiya_Palace_Rayhaan_by_Rotana-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 70,2019-05-11 08:12:01.594082
Southern Sun Abu Dhabi,http://www.tripadvisor.com/Hotel_Review-g294013-d6531516-Reviews-Southern_Sun_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 56,2019-05-11 08:12:01.594082
"Shangri-La Hotel, Qaryat Al Beri, Abu Dhabi",http://www.tripadvisor.com/Hotel_Review-g294013-d656277-Reviews-Shangri_La_Hotel_Qaryat_Al_Beri_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 111,2019-05-11 08:12:01.594082
Jumeirah at Etihad Towers,http://www.tripadvisor.com/Hotel_Review-g294013-d2154485-Reviews-Jumeirah_at_Etihad_Towers-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 149,2019-05-11 08:12:01.594082
"Radisson Blu Hotel & Resort, Abu Dhabi Corniche",http://www.tripadvisor.com/Hotel_Review-g294013-d306601-Reviews-Radisson_Blu_Hotel_Resort_Abu_Dhabi_Corniche-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 71,2019-05-11 08:12:01.594082
City Seasons Al Hamra Hotel,http://www.tripadvisor.com/Hotel_Review-g294013-d1187550-Reviews-City_Seasons_Al_Hamra_Hotel-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 41,2019-05-11 08:12:01.594082
Yas Island Rotana,http://www.tripadvisor.com/Hotel_Review-g294013-d1537304-Reviews-Yas_Island_Rotana-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 69,2019-05-11 08:12:01.594082
"Radisson Blu Hotel, Abu Dhabi Yas Island",http://www.tripadvisor.com/Hotel_Review-g294013-d1456199-Reviews-Radisson_Blu_Hotel_Abu_Dhabi_Yas_Island-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 68,2019-05-11 08:12:01.594082
Jumeirah at Etihad Towers,http://www.tripadvisor.com/Hotel_Review-g294013-d2154485-Reviews-Jumeirah_at_Etihad_Towers-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 149,2019-05-11 08:12:01.594082
Emirates Palace,http://www.tripadvisor.com/Hotel_Review-g294013-d507156-Reviews-Emirates_Palace-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 271,2019-05-11 08:12:01.594082
Bab Al Qasr Hotel,http://www.tripadvisor.com/Hotel_Review-g294013-d9584967-Reviews-Bab_Al_Qasr_Hotel-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 73,2019-05-11 08:12:01.594082
Fairmont Bab Al Bahr,http://www.tripadvisor.com/Hotel_Review-g294013-d1557740-Reviews-Fairmont_Bab_Al_Bahr-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 111,2019-05-11 08:12:01.594082
Novotel Abu Dhabi Al Bustan,http://www.tripadvisor.com/Hotel_Review-g294013-d2151989-Reviews-Novotel_Abu_Dhabi_Al_Bustan-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 41,2019-05-11 08:12:01.594082
"The Ritz-Carlton Abu Dhabi, Grand Canal",http://www.tripadvisor.com/Hotel_Review-g294013-d3533740-Reviews-The_Ritz_Carlton_Abu_Dhabi_Grand_Canal-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 152,2019-05-11 08:12:01.594082
The St. Regis Abu Dhabi,http://www.tripadvisor.com/Hotel_Review-g294013-d2554217-Reviews-The_St_Regis_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 136,2019-05-11 08:12:01.594082
Al Seef Resort & Spa By Andalus,http://www.tripadvisor.com/Hotel_Review-g294013-d8619355-Reviews-Al_Seef_Resort_Spa_By_Andalus-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 58,2019-05-11 08:12:01.594082
"The St. Regis Saadiyat Island Resort, Abu Dhabi",http://www.tripadvisor.com/Hotel_Review-g294013-d2285410-Reviews-The_St_Regis_Saadiyat_Island_Resort_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 202,2019-05-11 08:12:01.594082
Sofitel Abu Dhabi Corniche,http://www.tripadvisor.com/Hotel_Review-g294013-d2049006-Reviews-Sofitel_Abu_Dhabi_Corniche-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 85,2019-05-11 08:12:01.594082
Eastern Mangroves Hotel & Spa By Anantara,http://www.tripadvisor.com/Hotel_Review-g294013-d2554790-Reviews-Eastern_Mangroves_Hotel_Spa_By_Anantara-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 100,2019-05-11 08:12:01.594082
"Traders Hotel, Qaryat Al Beri, Abu Dhabi",http://www.tripadvisor.com/Hotel_Review-g294013-d1510153-Reviews-Traders_Hotel_Qaryat_Al_Beri_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 50,2019-05-11 08:12:01.594082
Royal Rose Hotel,http://www.tripadvisor.com/Hotel_Review-g294013-d4764221-Reviews-Royal_Rose_Hotel-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 57,2019-05-11 08:12:01.594082
