hotel_name,url,price_per_night,timestamp
Premier Inn Abu Dhabi International Airport Hotel,http://www.tripadvisor.com/Hotel_Review-g294013-d5600443-Reviews-Premier_Inn_Abu_Dhabi_International_Airport_Hotel-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 47,2019-05-02 01:12:01.239003
Yas Hotel Abu Dhabi,http://www.tripadvisor.com/Hotel_Review-g294013-d1532083-Reviews-Yas_Hotel_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 88,2019-05-02 01:12:01.239003
Khalidiya Palace Rayhaan by Rotana,http://www.tripadvisor.com/Hotel_Review-g294013-d1488875-Reviews-Khalidiya_Palace_Rayhaan_by_Rotana-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 73,2019-05-02 01:12:01.239003
Southern Sun Abu Dhabi,http://www.tripadvisor.com/Hotel_Review-g294013-d6531516-Reviews-Southern_Sun_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 57,2019-05-02 01:12:01.239003
"Shangri-La Hotel, Qaryat Al Beri, Abu Dhabi",http://www.tripadvisor.com/Hotel_Review-g294013-d656277-Reviews-Shangri_La_Hotel_Qaryat_Al_Beri_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 137,2019-05-02 01:12:01.239003
Yas Island Rotana,http://www.tripadvisor.com/Hotel_Review-g294013-d1537304-Reviews-Yas_Island_Rotana-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 69,2019-05-02 01:12:01.239003
"Radisson Blu Hotel & Resort, Abu Dhabi Corniche",http://www.tripadvisor.com/Hotel_Review-g294013-d306601-Reviews-Radisson_Blu_Hotel_Resort_Abu_Dhabi_Corniche-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 71,2019-05-02 01:12:01.239003
"Radisson Blu Hotel, Abu Dhabi Yas Island",http://www.tripadvisor.com/Hotel_Review-g294013-d1456199-Reviews-Radisson_Blu_Hotel_Abu_Dhabi_Yas_Island-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 69,2019-05-02 01:12:01.239003
City Seasons Al Hamra Hotel,http://www.tripadvisor.com/Hotel_Review-g294013-d1187550-Reviews-City_Seasons_Al_Hamra_Hotel-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 46,2019-05-02 01:12:01.239003
Bab Al Qasr Hotel,http://www.tripadvisor.com/Hotel_Review-g294013-d9584967-Reviews-Bab_Al_Qasr_Hotel-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 79,2019-05-02 01:12:01.239003
Jumeirah at Etihad Towers,http://www.tripadvisor.com/Hotel_Review-g294013-d2154485-Reviews-Jumeirah_at_Etihad_Towers-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 150,2019-05-02 01:12:01.239003
Emirates Palace,http://www.tripadvisor.com/Hotel_Review-g294013-d507156-Reviews-Emirates_Palace-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 273,2019-05-02 01:12:01.239003
Fairmont Bab Al Bahr,http://www.tripadvisor.com/Hotel_Review-g294013-d1557740-Reviews-Fairmont_Bab_Al_Bahr-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 87,2019-05-02 01:12:01.239003
"The Ritz-Carlton Abu Dhabi, Grand Canal",http://www.tripadvisor.com/Hotel_Review-g294013-d3533740-Reviews-The_Ritz_Carlton_Abu_Dhabi_Grand_Canal-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 153,2019-05-02 01:12:01.239003
Novotel Abu Dhabi Al Bustan,http://www.tripadvisor.com/Hotel_Review-g294013-d2151989-Reviews-Novotel_Abu_Dhabi_Al_Bustan-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 40,2019-05-02 01:12:01.239003
"The St. Regis Saadiyat Island Resort, Abu Dhabi",http://www.tripadvisor.com/Hotel_Review-g294013-d2285410-Reviews-The_St_Regis_Saadiyat_Island_Resort_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 202,2019-05-02 01:12:01.239003
The St. Regis Abu Dhabi,http://www.tripadvisor.com/Hotel_Review-g294013-d2554217-Reviews-The_St_Regis_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 137,2019-05-02 01:12:01.239003
Tryp by Wyndham Abu Dhabi City Centre,http://www.tripadvisor.com/Hotel_Review-g294013-d7391613-Reviews-Tryp_by_Wyndham_Abu_Dhabi_City_Centre-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 43,2019-05-02 01:12:01.239003
Al Seef Resort & Spa By Andalus,http://www.tripadvisor.com/Hotel_Review-g294013-d8619355-Reviews-Al_Seef_Resort_Spa_By_Andalus-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 66,2019-05-02 01:12:01.239003
Sofitel Abu Dhabi Corniche,http://www.tripadvisor.com/Hotel_Review-g294013-d2049006-Reviews-Sofitel_Abu_Dhabi_Corniche-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 59,2019-05-02 01:12:01.239003
"Traders Hotel, Qaryat Al Beri, Abu Dhabi",http://www.tripadvisor.com/Hotel_Review-g294013-d1510153-Reviews-Traders_Hotel_Qaryat_Al_Beri_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 62,2019-05-02 01:12:01.239003
Eastern Mangroves Hotel & Spa By Anantara,http://www.tripadvisor.com/Hotel_Review-g294013-d2554790-Reviews-Eastern_Mangroves_Hotel_Spa_By_Anantara-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 100,2019-05-02 01:12:01.239003
Royal Rose Hotel,http://www.tripadvisor.com/Hotel_Review-g294013-d4764221-Reviews-Royal_Rose_Hotel-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 62,2019-05-02 01:12:01.239003
Ibis Abu Dhabi Gate,http://www.tripadvisor.com/Hotel_Review-g294013-d2555801-Reviews-Ibis_Abu_Dhabi_Gate-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 43,2019-05-02 01:12:01.239003
Saadiyat Rotana Resort & Villas,http://www.tripadvisor.com/Hotel_Review-g294013-d13396011-Reviews-Saadiyat_Rotana_Resort_Villas-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 185,2019-05-02 01:12:01.239003
Beach Rotana Abu Dhabi,http://www.tripadvisor.com/Hotel_Review-g294013-d302775-Reviews-Beach_Rotana_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 73,2019-05-02 01:12:01.239003
Rosewood Abu Dhabi,http://www.tripadvisor.com/Hotel_Review-g294013-d3528575-Reviews-Rosewood_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 127,2019-05-02 01:12:01.239003
Premier Inn Abu Dhabi Capital Centre Hotel,http://www.tripadvisor.com/Hotel_Review-g294013-d2309992-Reviews-Premier_Inn_Abu_Dhabi_Capital_Centre_Hotel-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 40,2019-05-02 01:12:01.239003
Al Raha Beach Hotel,http://www.tripadvisor.com/Hotel_Review-g294013-d575851-Reviews-Al_Raha_Beach_Hotel-Abu_Dhabi_Emirate_of_Abu_Dhabi.html," 1,626",2019-05-02 01:12:01.239003
Zaya Nurai Island,http://www.tripadvisor.com/Hotel_Review-g294013-d7289439-Reviews-Zaya_Nurai_Island-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, 695,2019-05-02 01:12:01.239003
