hotel_name,price_per_night,timestamp
Burgenstock Hotels & Resorts - Panorama Residence Suites, 416,2019-04-28 03:20:01.670133
Seehotel Hermitage Luzern, 429,2019-04-28 03:20:01.670133
Seehotel Pilatus, 258,2019-04-28 03:20:01.670133
Hotel Balm Meggen, 220,2019-04-28 03:20:01.670133
Seehotel Sternen Horw, 260,2019-04-28 03:20:01.670133
Hotel-Restaurant Felmis, 135,2019-04-28 03:20:01.670133
Boutique Hotel Schluessel, 327,2019-04-28 03:20:01.670133
Krone Buochs - Hotel & Restaurant, 125,2019-04-28 03:20:01.670133
Seerausch Swiss Quality Hotel, 125,2019-04-28 03:20:01.670133
Hotel Bellevue Luzern, 161,2019-04-28 03:20:01.670133
Hotel Beau Rivage, 236,2019-04-28 03:20:01.670133
Seehotel Kastanienbaum, 203,2019-04-28 03:20:01.670133
Hotel Roggerli, 212,2019-04-28 03:20:01.670133
Hotel Winkelried, 175,2019-04-28 03:20:01.670133
Hotel Gerbi, 286,2019-04-28 03:20:01.670133
Hotel Central am See, 174,2019-04-28 03:20:01.670133
Hotel Alexander, 318,2019-04-28 03:20:01.670133
Hotel Friedheim, 239,2019-04-28 03:20:01.670133
Hotel Bergsonne, 144,2019-04-28 03:20:01.670133
Hotel Stanserhof, 162,2019-04-28 03:20:01.670133
Wellness Hotel Rossli Weggis, 241,2019-04-28 03:20:01.670133
Hotel Rigi Kaltbad, 312,2019-04-28 03:20:01.670133
Hotel Roessli, 154,2019-04-28 03:20:01.670133
Hotel Schweizerhof, 148,2019-04-28 03:20:01.670133
Hotel Restaurant Burestadl, 104,2019-04-28 03:20:01.670133
Wellness Hotel Graziella, 144,2019-04-28 03:20:01.670133
Burgenstock Hotels & Resort – Waldhotel & Spa, 585,2019-04-28 03:20:01.670133
Park Hotel Vitznau, 958,2019-04-28 03:20:01.670133
Burgenstock Hotels & Resort - Palace Hotel, 471,2019-04-28 03:20:01.670133
Burgenstock Hotels & Resort - Burgenstock Hotel & Alpine Spa," 1,155",2019-04-28 03:20:01.670133
