hotel_name,price_per_night,timestamp
Travelodge Edinburgh Central Princes Street, 153,2019-04-27 21:20:01.357807
Travelodge Edinburgh Central, 164,2019-04-27 21:20:01.357807
Travelodge Edinburgh Central Waterloo Place Hotel, 186,2019-04-27 21:20:01.357807
The Principal Edinburgh George Street, 354,2019-04-27 21:20:01.357807
Best Western Plus Edinburgh City Centre Bruntsfield Hotel, 173,2019-04-27 21:20:01.357807
Travelodge Edinburgh Cameron Toll, 142,2019-04-27 21:20:01.357807
"Radisson Blu Hotel, Edinburgh City Centre", 270,2019-04-27 21:20:01.357807
Apex Grassmarket Hotel, 224,2019-04-27 21:20:01.357807
Travelodge Edinburgh Airport Ratho Station Hotel, 120,2019-04-27 21:20:01.357807
"Ten Hill Place, BW Premier Collection", 193,2019-04-27 21:20:01.357807
Novotel Edinburgh Park, 140,2019-04-27 21:20:01.357807
Murrayfield Hotel and House, 166,2019-04-27 21:20:01.357807
The Balmoral Hotel, 330,2019-04-27 21:20:01.357807
Travelodge Edinburgh Central Queen Street, 153,2019-04-27 21:20:01.357807
B+B Edinburgh, 362,2019-04-27 21:20:01.357807
The Edinburgh Grand, 315,2019-04-27 21:20:01.357807
Old Town Chambers, 249,2019-04-27 21:20:01.357807
Ibis Edinburgh Centre Royal Mile, 188,2019-04-27 21:20:01.357807
Leonardo Boutique Hotel Simpson Edinburgh, 184,2019-04-27 21:20:01.357807
Ibis Edinburgh Centre South Bridge, 167,2019-04-27 21:20:01.357807
The Scotsman Hotel, 274,2019-04-27 21:20:01.357807
Brooks Hotel Edinburgh, 124,2019-04-27 21:20:01.357807
"Sheraton Grand Hotel & Spa, Edinburgh", 276,2019-04-27 21:20:01.357807
Best Western Kings Manor Hotel, 120,2019-04-27 21:20:01.357807
The Chester Residence, 315,2019-04-27 21:20:01.357807
Aparthotel Adagio Edinburgh Royal Mile, 198,2019-04-27 21:20:01.357807
Cityroomz Edinburgh, 119,2019-04-27 21:20:01.357807
Holiday Inn Express Edinburgh - Leith Waterfront, 150,2019-04-27 21:20:01.357807
Apex Waterloo Place Hotel, 257,2019-04-27 21:20:01.357807
Waldorf Astoria Edinburgh - The Caledonian,0,2019-04-27 21:20:01.357807
