hotel_name,price_per_night,timestamp
The Inn on the Mile, 252,2019-04-29 16:20:01.396351
Novotel Edinburgh Park, 140,2019-04-29 16:20:01.396351
Murrayfield Hotel and House, 137,2019-04-29 16:20:01.396351
Best Western Plus Edinburgh City Centre Bruntsfield Hotel, 158,2019-04-29 16:20:01.396351
Cityroomz Edinburgh, 138,2019-04-29 16:20:01.396351
Best Western Kings Manor Hotel, 109,2019-04-29 16:20:01.396351
Travelodge Edinburgh Central Princes Street, 153,2019-04-29 16:20:01.396351
Ibis Edinburgh Centre Royal Mile, 188,2019-04-29 16:20:01.396351
Leonardo Boutique Hotel Simpson Edinburgh, 184,2019-04-29 16:20:01.396351
Aparthotel Adagio Edinburgh Royal Mile, 198,2019-04-29 16:20:01.396351
"Radisson Blu Hotel, Edinburgh City Centre", 267,2019-04-29 16:20:01.396351
Waldorf Astoria Edinburgh - The Caledonian, 317,2019-04-29 16:20:01.396351
Travelodge Edinburgh Airport Ratho Station Hotel, 120,2019-04-29 16:20:01.396351
Holiday Inn Express Edinburgh - Leith Waterfront, 137,2019-04-29 16:20:01.396351
Ibis Edinburgh Centre South Bridge, 178,2019-04-29 16:20:01.396351
Travelodge Edinburgh Central Queen Street, 153,2019-04-29 16:20:01.396351
"Sheraton Grand Hotel & Spa, Edinburgh", 263,2019-04-29 16:20:01.396351
The Scotsman Hotel, 295,2019-04-29 16:20:01.396351
The Balmoral Hotel, 330,2019-04-29 16:20:01.396351
The Principal Edinburgh George Street, 340,2019-04-29 16:20:01.396351
Travelodge Edinburgh Central, 164,2019-04-29 16:20:01.396351
Salisbury Green Hotel & Bistro, 136,2019-04-29 16:20:01.396351
Travelodge Edinburgh Central Waterloo Place Hotel, 153,2019-04-29 16:20:01.396351
Apex Grassmarket Hotel, 224,2019-04-29 16:20:01.396351
Travelodge Edinburgh Cameron Toll, 142,2019-04-29 16:20:01.396351
Old Town Chambers, 284,2019-04-29 16:20:01.396351
The Chester Residence, 247,2019-04-29 16:20:01.396351
B+B Edinburgh, 362,2019-04-29 16:20:01.396351
The Edinburgh Grand, 276,2019-04-29 16:20:01.396351
Apex Waterloo Place Hotel, 246,2019-04-29 16:20:01.396351
"Ten Hill Place, BW Premier Collection", 205,2019-04-29 16:20:01.396351
