hotel_name,price_per_night,timestamp
The Scotsman Hotel, 314,2019-04-24 07:20:01.584517
Travelodge Edinburgh Central Princes Street, 153,2019-04-24 07:20:01.584517
Travelodge Edinburgh Central, 164,2019-04-24 07:20:01.584517
Travelodge Edinburgh Central Waterloo Place Hotel, 187,2019-04-24 07:20:01.584517
The Principal Edinburgh George Street, 354,2019-04-24 07:20:01.584517
Best Western Plus Edinburgh City Centre Bruntsfield Hotel, 173,2019-04-24 07:20:01.584517
The Dunstane Houses, 326,2019-04-24 07:20:01.584517
"Radisson Blu Hotel, Edinburgh City Centre", 267,2019-04-24 07:20:01.584517
Travelodge Edinburgh Cameron Toll, 142,2019-04-24 07:20:01.584517
Apex Grassmarket Hotel, 224,2019-04-24 07:20:01.584517
Murrayfield Hotel and House, 161,2019-04-24 07:20:01.584517
Novotel Edinburgh Park, 104,2019-04-24 07:20:01.584517
Travelodge Edinburgh Airport Ratho Station Hotel, 120,2019-04-24 07:20:01.584517
B+B Edinburgh, 363,2019-04-24 07:20:01.584517
Travelodge Edinburgh Central Queen Street, 153,2019-04-24 07:20:01.584517
The Balmoral Hotel, 331,2019-04-24 07:20:01.584517
Waldorf Astoria Edinburgh - The Caledonian, 317,2019-04-24 07:20:01.584517
Old Town Chambers, 267,2019-04-24 07:20:01.584517
The Edinburgh Grand, 315,2019-04-24 07:20:01.584517
Ibis Edinburgh Centre Royal Mile, 155,2019-04-24 07:20:01.584517
Ibis Edinburgh Centre South Bridge, 193,2019-04-24 07:20:01.584517
The Scotsman Hotel, 314,2019-04-24 07:20:01.584517
Leonardo Boutique Hotel Simpson Edinburgh, 246,2019-04-24 07:20:01.584517
"Sheraton Grand Hotel & Spa, Edinburgh", 276,2019-04-24 07:20:01.584517
Best Western Kings Manor Hotel, 120,2019-04-24 07:20:01.584517
Apex Waterloo Place Hotel, 257,2019-04-24 07:20:01.584517
Holiday Inn Express Edinburgh - Leith Waterfront, 133,2019-04-24 07:20:01.584517
Courtyard by Marriott Edinburgh, 227,2019-04-24 07:20:01.584517
Aparthotel Adagio Edinburgh Royal Mile, 198,2019-04-24 07:20:01.584517
Hilton Edinburgh Carlton, 233,2019-04-24 07:20:01.584517
Best Western Edinburgh South Braid Hills Hotel, 147,2019-04-24 07:20:01.584517
The Chester Residence, 600,2019-04-24 07:20:01.584517
