hotel_name,price_per_night,timestamp
Ramon's Village Resort, 223,2019-04-21 09:20:01.949295
Island Magic Beach Resort, 147,2019-04-21 09:20:01.949295
SunBreeze Hotel, 163,2019-04-21 09:20:01.949295
"Mahogany Bay Resort & Beach Club, Curio Collection by Hilton", 172,2019-04-21 09:20:01.949295
Radisson Fort George Hotel and Marina, 111,2019-04-21 09:20:01.949295
Belize Ocean Club, 192,2019-04-21 09:20:01.949295
Maya Beach Hotel, 99,2019-04-21 09:20:01.949295
"Sweet Songs Jungle Lodge, a Muy'Ono Resort", 99,2019-04-21 09:20:01.949295
San Ignacio Resort Hotel, 142,2019-04-21 09:20:01.949295
Ocean Tide Beach Resort, 84,2019-04-21 09:20:01.949295
Hotel del Rio, 59,2019-04-21 09:20:01.949295
Sapphire Beach Resort, 122,2019-04-21 09:20:01.949295
Pedro's Hotel, 55,2019-04-21 09:20:01.949295
Sleeping Giant Rainforest Lodge, 131,2019-04-21 09:20:01.949295
The Lodge at Jaguar Reef, 131,2019-04-21 09:20:01.949295
Green Parrot Beach Houses & Resort, 117,2019-04-21 09:20:01.949295
Black Orchid Resort, 101,2019-04-21 09:20:01.949295
Robert's Grove Beach Resort, 177,2019-04-21 09:20:01.949295
Pelican Reef Villas Resort, 326,2019-04-21 09:20:01.949295
"Thatch Caye, a Muy'Ono Resort", 120,2019-04-21 09:20:01.949295
Las Terrazas Resort, 232,2019-04-21 09:20:01.949295
Paradise Vacation Hotel, 80,2019-04-21 09:20:01.949295
De Real Macaw, 60,2019-04-21 09:20:01.949295
Chabil Mar, 301,2019-04-21 09:20:01.949295
Laru Beya Resort & Villas, 185,2019-04-21 09:20:01.949295
Grand Caribe Belize Resort and Condominiums, 303,2019-04-21 09:20:01.949295
Almond Beach Resort at Jaguar Reef, 131,2019-04-21 09:20:01.949295
Villa Margarita at Jaguar Reef, 131,2019-04-21 09:20:01.949295
Belizean Dreams Resort, 474,2019-04-21 09:20:01.949295
The Lodge at Chaa Creek, 414,2019-04-21 09:20:01.949295
