hotel_name,price_per_night,timestamp
Burgenstock Hotels & Resorts - Panorama Residence Suites,0,2019-04-27 17:20:01.126225
Boutique Hotel Schluessel, 311,2019-04-27 17:20:01.126225
Hotel-Restaurant Felmis, 135,2019-04-27 17:20:01.126225
Hotel Balm Meggen, 220,2019-04-27 17:20:01.126225
Krone Buochs - Hotel & Restaurant, 125,2019-04-27 17:20:01.126225
Seehotel Sternen Horw, 260,2019-04-27 17:20:01.126225
Seehotel Pilatus, 258,2019-04-27 17:20:01.126225
Burgenstock Hotels & Resort - Palace Hotel, 424,2019-04-27 17:20:01.126225
Seehotel Hermitage Luzern, 429,2019-04-27 17:20:01.126225
Seerausch Swiss Quality Hotel, 125,2019-04-27 17:20:01.126225
Seehotel Kastanienbaum, 203,2019-04-27 17:20:01.126225
Hotel Bellevue Luzern, 167,2019-04-27 17:20:01.126225
Hotel Central am See, 174,2019-04-27 17:20:01.126225
Hotel Beau Rivage, 236,2019-04-27 17:20:01.126225
Hotel Bergsonne, 144,2019-04-27 17:20:01.126225
Wellness Hotel Rossli Weggis, 241,2019-04-27 17:20:01.126225
Hotel Gerbi, 350,2019-04-27 17:20:01.126225
Hotel Stanserhof, 162,2019-04-27 17:20:01.126225
Hotel Roggerli, 212,2019-04-27 17:20:01.126225
Hotel Winkelried, 175,2019-04-27 17:20:01.126225
Hotel Roessli, 154,2019-04-27 17:20:01.126225
Hotel Rigi Kaltbad, 312,2019-04-27 17:20:01.126225
Hotel Alexander, 318,2019-04-27 17:20:01.126225
Hotel Friedheim,0,2019-04-27 17:20:01.126225
Wellness Hotel Graziella, 144,2019-04-27 17:20:01.126225
Hotel Restaurant Burestadl, 104,2019-04-27 17:20:01.126225
Hotel Schweizerhof, 148,2019-04-27 17:20:01.126225
Park Hotel Vitznau, 958,2019-04-27 17:20:01.126225
Burgenstock Hotels & Resort – Waldhotel & Spa, 527,2019-04-27 17:20:01.126225
Burgenstock Hotels & Resort - Burgenstock Hotel & Alpine Spa," 1,155",2019-04-27 17:20:01.126225
