hotel_name,price_per_night,timestamp
Surf View Raalhugandu, 87,2019-04-20 09:11:57.191013
Centara Ras Fushi Resort & Spa Maldives, 369,2019-04-20 09:11:57.191013
Somerset Inn, 69,2019-04-20 09:11:57.191013
Hotel Octave, 113,2019-04-20 09:11:57.191013
The Somerset Hotel, 130,2019-04-20 09:11:57.191013
Sala Boutique Hotel, 121,2019-04-20 09:11:57.191013
Samann Grand, 136,2019-04-20 09:11:57.191013
"Hotel Jen Male, Maldives by Shangri-La", 185,2019-04-20 09:11:57.191013
The Avenue and Spa, 45,2019-04-20 09:11:57.191013
Hotel Unima Grand, 72,2019-04-20 09:11:57.191013
Champa Central Hotel, 93,2019-04-20 09:11:57.191013
Surf View Raalhugandu, 87,2019-04-20 09:11:57.191013
Novina, 53,2019-04-20 09:11:57.191013
The Beehive, 76,2019-04-20 09:11:57.191013
The Melrose Hotel, 49,2019-04-20 09:11:57.191013
Vinorva Maldives, 54,2019-04-20 09:11:57.191013
Athiriveli, 51,2019-04-20 09:11:57.191013
LVIS boutique, 109,2019-04-20 09:11:57.191013
Maagiri Hotel, 188,2019-04-20 09:11:57.191013
Paralian Hulhumale, 100,2019-04-20 09:11:57.191013
House Clover, 75,2019-04-20 09:11:57.191013
City King, 61,2019-04-20 09:11:57.191013
Skai Lodge, 76,2019-04-20 09:11:57.191013
Six in One, 81,2019-04-20 09:11:57.191013
The Park House, 91,2019-04-20 09:11:57.191013
Mookai Suites, 83,2019-04-20 09:11:57.191013
Marble Hotel, 77,2019-04-20 09:11:57.191013
Coral Hotel & Spa, 42,2019-04-20 09:11:57.191013
Mookai Hotel, 89,2019-04-20 09:11:57.191013
Kaani Lodge, 47,2019-04-20 09:11:57.191013
Heritance Aarah," 1,364",2019-04-20 09:11:57.191013
