hotel_name,price_per_night,timestamp
Novotel Abu Dhabi Al Bustan, 40,2019-04-25 15:20:01.982541
City Seasons Al Hamra Hotel, 46,2019-04-25 15:20:01.982541
Premier Inn Abu Dhabi International Airport Hotel, 47,2019-04-25 15:20:01.982541
Khalidiya Palace Rayhaan by Rotana, 69,2019-04-25 15:20:01.982541
Yas Hotel Abu Dhabi, 110,2019-04-25 15:20:01.982541
"Shangri-La Hotel, Qaryat Al Beri, Abu Dhabi", 110,2019-04-25 15:20:01.982541
Aparthotel Adagio Abu Dhabi Al Bustan, 61,2019-04-25 15:20:01.982541
Southern Sun Abu Dhabi, 62,2019-04-25 15:20:01.982541
Ibis Abu Dhabi Gate, 43,2019-04-25 15:20:01.982541
"Radisson Blu Hotel & Resort, Abu Dhabi Corniche", 60,2019-04-25 15:20:01.982541
Park Hyatt Abu Dhabi Hotel and Villas, 184,2019-04-25 15:20:01.982541
Yas Island Rotana, 69,2019-04-25 15:20:01.982541
"Radisson Blu Hotel, Abu Dhabi Yas Island", 62,2019-04-25 15:20:01.982541
Jumeirah at Etihad Towers, 163,2019-04-25 15:20:01.982541
Bab Al Qasr Hotel, 81,2019-04-25 15:20:01.982541
Emirates Palace, 292,2019-04-25 15:20:01.982541
Aloft Abu Dhabi, 43,2019-04-25 15:20:01.982541
Fairmont Bab Al Bahr, 88,2019-04-25 15:20:01.982541
"The Ritz-Carlton Abu Dhabi, Grand Canal", 152,2019-04-25 15:20:01.982541
Novotel Abu Dhabi Gate, 53,2019-04-25 15:20:01.982541
"The St. Regis Saadiyat Island Resort, Abu Dhabi", 203,2019-04-25 15:20:01.982541
Saadiyat Rotana Resort & Villas, 185,2019-04-25 15:20:01.982541
Dusit Thani Abu Dhabi, 78,2019-04-25 15:20:01.982541
Beach Rotana Abu Dhabi, 72,2019-04-25 15:20:01.982541
Tryp by Wyndham Abu Dhabi City Centre, 43,2019-04-25 15:20:01.982541
Centro Yas Island, 48,2019-04-25 15:20:01.982541
Sofitel Abu Dhabi Corniche, 60,2019-04-25 15:20:01.982541
Royal Rose Hotel, 67,2019-04-25 15:20:01.982541
Eastern Mangroves Hotel & Spa By Anantara, 100,2019-04-25 15:20:01.982541
Andaz Capital Gate Abu Dhabi - a concept by Hyatt, 86,2019-04-25 15:20:01.982541
The St. Regis Abu Dhabi, 148,2019-04-25 15:20:01.982541
Zaya Nurai Island, 697,2019-04-25 15:20:01.982541
