hotel_name,url,price_per_night,timestamp
Grand Soluxe International Hotel,http://www.tripadvisor.com/Hotel_Review-g298557-d583140-Reviews-Grand_Soluxe_International_Hotel-Xi_an_Shaanxi.html, 48,2019-05-09 23:12:01.290539
Eastern House Boutique Hotel,http://www.tripadvisor.com/Hotel_Review-g298557-d11672558-Reviews-Eastern_House_Boutique_Hotel-Xi_an_Shaanxi.html, 103,2019-05-09 23:12:01.290539
Grand Park Xian,http://www.tripadvisor.com/Hotel_Review-g298557-d300585-Reviews-Grand_Park_Xian-Xi_an_Shaanxi.html, 74,2019-05-09 23:12:01.290539
Sheraton Xi'an North City Hotel,http://www.tripadvisor.com/Hotel_Review-g298557-d2081166-Reviews-Sheraton_Xi_an_North_City_Hotel-Xi_an_Shaanxi.html, 82,2019-05-09 23:12:01.290539
Sofitel Xian on Renmin Square,http://www.tripadvisor.com/Hotel_Review-g298557-d572261-Reviews-Sofitel_Xian_on_Renmin_Square-Xi_an_Shaanxi.html, 101,2019-05-09 23:12:01.290539
Angsana Xi’an Lintong,http://www.tripadvisor.com/Hotel_Review-g298557-d6952137-Reviews-Angsana_Xi_an_Lintong-Xi_an_Shaanxi.html, 135,2019-05-09 23:12:01.290539
The Westin Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d2429087-Reviews-The_Westin_Xi_an-Xi_an_Shaanxi.html, 122,2019-05-09 23:12:01.290539
7 Sages International Youth Hostel,http://www.tripadvisor.com/Hotel_Review-g298557-d653565-Reviews-7_Sages_International_Youth_Hostel-Xi_an_Shaanxi.html, 24,2019-05-09 23:12:01.290539
Wyndham Grand Xian South,http://www.tripadvisor.com/Hotel_Review-g298557-d6415130-Reviews-Wyndham_Grand_Xian_South-Xi_an_Shaanxi.html, 97,2019-05-09 23:12:01.290539
Hantangyi International Youth Hostel Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d1068482-Reviews-Hantangyi_International_Youth_Hostel_Xi_an-Xi_an_Shaanxi.html, 27,2019-05-09 23:12:01.290539
W XIAN,http://www.tripadvisor.com/Hotel_Review-g298557-d14202302-Reviews-W_XIAN-Xi_an_Shaanxi.html, 203,2019-05-09 23:12:01.290539
Hantang House,http://www.tripadvisor.com/Hotel_Review-g298557-d2325404-Reviews-Hantang_House-Xi_an_Shaanxi.html, 11,2019-05-09 23:12:01.290539
Hyatt Regency Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d10684864-Reviews-Hyatt_Regency_Xi_an-Xi_an_Shaanxi.html, 165,2019-05-09 23:12:01.290539
Gran Melia Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d6783474-Reviews-Gran_Melia_Xi_an-Xi_an_Shaanxi.html, 110,2019-05-09 23:12:01.290539
Somerset Xindicheng Xi'an,http://www.tripadvisor.com/Hotel_Review-g298557-d10434793-Reviews-Somerset_Xindicheng_Xi_an-Xi_an_Shaanxi.html, 84,2019-05-09 23:12:01.290539
Sheraton Xi'an Hotel,http://www.tripadvisor.com/Hotel_Review-g298557-d301767-Reviews-Sheraton_Xi_an_Hotel-Xi_an_Shaanxi.html, 75,2019-05-09 23:12:01.290539
Ancient City International Youth Hostel,http://www.tripadvisor.com/Hotel_Review-g298557-d4308712-Reviews-Ancient_City_International_Youth_Hostel-Xi_an_Shaanxi.html, 20,2019-05-09 23:12:01.290539
Wyndham Grand Xi’an Residence,http://www.tripadvisor.com/Hotel_Review-g298557-d10777401-Reviews-Wyndham_Grand_Xi_an_Residence-Xi_an_Shaanxi.html, 127,2019-05-09 23:12:01.290539
Sofitel Legend Peoples Grand Hotel Xian,http://www.tripadvisor.com/Hotel_Review-g298557-d6600952-Reviews-Sofitel_Legend_Peoples_Grand_Hotel_Xian-Xi_an_Shaanxi.html, 284,2019-05-09 23:12:01.290539
Renaissance Xi'an Hotel,http://www.tripadvisor.com/Hotel_Review-g298557-d14910741-Reviews-Renaissance_Xi_an_Hotel-Xi_an_Shaanxi.html, 114,2019-05-09 23:12:01.290539
Courtyard by Marriott Xi'an North,http://www.tripadvisor.com/Hotel_Review-g298557-d13813896-Reviews-Courtyard_by_Marriott_Xi_an_North-Xi_an_Shaanxi.html, 77,2019-05-09 23:12:01.290539
Embassador International Hotel,http://www.tripadvisor.com/Hotel_Review-g298557-d4198652-Reviews-Embassador_International_Hotel-Xi_an_Shaanxi.html, 77,2019-05-09 23:12:01.290539
