hotel_name,url,price_per_night,timestamp
Luxury Villa Excelsior Parco,http://www.tripadvisor.com/Hotel_Review-g187783-d593238-Reviews-Luxury_Villa_Excelsior_Parco-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 363,2019-04-30 23:12:02.047641
Villa Helios,http://www.tripadvisor.com/Hotel_Review-g187783-d1055171-Reviews-Villa_Helios-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 258,2019-04-30 23:12:02.047641
Relais Maresca Small Luxury Hotel,http://www.tripadvisor.com/Hotel_Review-g187783-d252562-Reviews-Relais_Maresca_Small_Luxury_Hotel-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 218,2019-04-30 23:12:02.047641
Hotel Mamela,http://www.tripadvisor.com/Hotel_Review-g187783-d583272-Reviews-Hotel_Mamela-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 648,2019-04-30 23:12:02.047641
Capri Tiberio Palace,http://www.tripadvisor.com/Hotel_Review-g187783-d575916-Reviews-Capri_Tiberio_Palace-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 705,2019-04-30 23:12:02.047641
Hotel La Palma,http://www.tripadvisor.com/Hotel_Review-g187783-d235944-Reviews-Hotel_La_Palma-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 469,2019-04-30 23:12:02.047641
Villa Marina Capri Hotel & Spa,http://www.tripadvisor.com/Hotel_Review-g187783-d1163332-Reviews-Villa_Marina_Capri_Hotel_Spa-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 587,2019-04-30 23:12:02.047641
Hotel 'A Pazziella,http://www.tripadvisor.com/Hotel_Review-g187783-d319533-Reviews-Hotel_A_Pazziella-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 235,2019-04-30 23:12:02.047641
La Residenza Capri,http://www.tripadvisor.com/Hotel_Review-g187783-d275665-Reviews-La_Residenza_Capri-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 405,2019-04-30 23:12:02.047641
Hotel Palatium Mari,http://www.tripadvisor.com/Hotel_Review-g187783-d10228978-Reviews-Hotel_Palatium_Mari-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 259,2019-04-30 23:12:02.047641
Casa Gaia,http://www.tripadvisor.com/Hotel_Review-g187783-d12855452-Reviews-Casa_Gaia-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 206,2019-04-30 23:12:02.047641
Villa da Zara,http://www.tripadvisor.com/Hotel_Review-g187783-d12528388-Reviews-Villa_da_Zara-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 197,2019-04-30 23:12:02.047641
Villa Mediterranea Capri,http://www.tripadvisor.com/Hotel_Review-g187783-d11788985-Reviews-Villa_Mediterranea_Capri-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 601,2019-04-30 23:12:02.047641
Albergo Pensione Italia,http://www.tripadvisor.com/Hotel_Review-g187783-d3502230-Reviews-Albergo_Pensione_Italia-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 186,2019-04-30 23:12:02.047641
Villa Carolina Capri,http://www.tripadvisor.com/Hotel_Review-g187783-d10375947-Reviews-Villa_Carolina_Capri-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 363,2019-04-30 23:12:02.047641
Suite Garden,http://www.tripadvisor.com/Hotel_Review-g187783-d14821124-Reviews-Suite_Garden-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 354,2019-04-30 23:12:02.047641
Villa D'Alessandro,http://www.tripadvisor.com/Hotel_Review-g187783-d12388653-Reviews-Villa_D_Alessandro-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 145,2019-04-30 23:12:02.047641
Villa i Tre Fratelli,http://www.tripadvisor.com/Hotel_Review-g187783-d15814673-Reviews-Villa_i_Tre_Fratelli-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 113,2019-04-30 23:12:02.047641
Punta Tragara,http://www.tripadvisor.com/Hotel_Review-g187783-d235948-Reviews-Punta_Tragara-Capri_Island_of_Capri_Province_of_Naples_Campania.html, 969,2019-04-30 23:12:02.047641
Hotel Weber Ambassador Capri,http://www.tripadvisor.com/Hotel_Review-g187783-d260483-Reviews-Hotel_Weber_Ambassador_Capri-Capri_Island_of_Capri_Province_of_Naples_Campania.html,0,2019-04-30 23:12:02.047641
Hotel della Piccola Marina,http://www.tripadvisor.com/Hotel_Review-g187783-d657717-Reviews-Hotel_della_Piccola_Marina-Capri_Island_of_Capri_Province_of_Naples_Campania.html,0,2019-04-30 23:12:02.047641
Villa Brunella,http://www.tripadvisor.com/Hotel_Review-g187783-d235949-Reviews-Villa_Brunella-Capri_Island_of_Capri_Province_of_Naples_Campania.html,0,2019-04-30 23:12:02.047641
Hotel La Floridiana,http://www.tripadvisor.com/Hotel_Review-g187783-d275664-Reviews-Hotel_La_Floridiana-Capri_Island_of_Capri_Province_of_Naples_Campania.html,0,2019-04-30 23:12:02.047641
Hotel Villa Sanfelice,http://www.tripadvisor.com/Hotel_Review-g187783-d579161-Reviews-Hotel_Villa_Sanfelice-Capri_Island_of_Capri_Province_of_Naples_Campania.html,0,2019-04-30 23:12:02.047641
Hotel Gatto Bianco,http://www.tripadvisor.com/Hotel_Review-g187783-d235942-Reviews-Hotel_Gatto_Bianco-Capri_Island_of_Capri_Province_of_Naples_Campania.html,0,2019-04-30 23:12:02.047641
Hotel Syrene Capri,http://www.tripadvisor.com/Hotel_Review-g187783-d202930-Reviews-Hotel_Syrene_Capri-Capri_Island_of_Capri_Province_of_Naples_Campania.html,0,2019-04-30 23:12:02.047641
Hotel Capri,http://www.tripadvisor.com/Hotel_Review-g187783-d529629-Reviews-Hotel_Capri-Capri_Island_of_Capri_Province_of_Naples_Campania.html,0,2019-04-30 23:12:02.047641
Grand Hotel Quisisana,http://www.tripadvisor.com/Hotel_Review-g187783-d202928-Reviews-Grand_Hotel_Quisisana-Capri_Island_of_Capri_Province_of_Naples_Campania.html,0,2019-04-30 23:12:02.047641
