hotel_name,price_per_night,timestamp
Burgenstock Hotels & Resorts - Panorama Residence Suites, 374,2019-04-27 18:20:01.928779
Seehotel Hermitage Luzern, 429,2019-04-27 18:20:01.928779
Hotel Balm Meggen, 220,2019-04-27 18:20:01.928779
Seehotel Sternen Horw, 260,2019-04-27 18:20:01.928779
Hotel-Restaurant Felmis, 135,2019-04-27 18:20:01.928779
Seehotel Pilatus, 258,2019-04-27 18:20:01.928779
Boutique Hotel Schluessel, 311,2019-04-27 18:20:01.928779
Burgenstock Hotels & Resort - Palace Hotel, 424,2019-04-27 18:20:01.928779
Krone Buochs - Hotel & Restaurant, 125,2019-04-27 18:20:01.928779
Seerausch Swiss Quality Hotel, 125,2019-04-27 18:20:01.928779
Hotel Bellevue Luzern, 167,2019-04-27 18:20:01.928779
Seehotel Kastanienbaum, 203,2019-04-27 18:20:01.928779
Hotel Roggerli, 212,2019-04-27 18:20:01.928779
Hotel Beau Rivage, 236,2019-04-27 18:20:01.928779
Hotel Winkelried, 175,2019-04-27 18:20:01.928779
Hotel Stanserhof, 162,2019-04-27 18:20:01.928779
Hotel Friedheim, 239,2019-04-27 18:20:01.928779
Hotel Gerbi, 350,2019-04-27 18:20:01.928779
Hotel Bergsonne, 144,2019-04-27 18:20:01.928779
Hotel Central am See, 174,2019-04-27 18:20:01.928779
Wellness Hotel Rossli Weggis, 241,2019-04-27 18:20:01.928779
Hotel Alexander, 318,2019-04-27 18:20:01.928779
Hotel Rigi Kaltbad, 312,2019-04-27 18:20:01.928779
Hotel Roessli, 154,2019-04-27 18:20:01.928779
Hotel Schweizerhof, 148,2019-04-27 18:20:01.928779
Hotel Restaurant Burestadl, 104,2019-04-27 18:20:01.928779
Wellness Hotel Graziella, 144,2019-04-27 18:20:01.928779
Burgenstock Hotels & Resort – Waldhotel & Spa, 527,2019-04-27 18:20:01.928779
Park Hotel Vitznau, 958,2019-04-27 18:20:01.928779
Burgenstock Hotels & Resort - Burgenstock Hotel & Alpine Spa," 1,155",2019-04-27 18:20:01.928779
