hotel_name,price_per_night,timestamp
Burgenstock Hotels & Resorts - Panorama Residence Suites, 374,2019-04-19 19:00:17.630963
Seehotel Hermitage Luzern, 404,2019-04-19 19:00:17.630963
Hotel Balm Meggen, 208,2019-04-19 19:00:17.630963
Hotel-Restaurant Felmis, 135,2019-04-19 19:00:17.630963
Seehotel Pilatus, 229,2019-04-19 19:00:17.630963
Seehotel Sternen Horw, 260,2019-04-19 19:00:17.630963
Palace Hotel, 424,2019-04-19 19:00:17.630963
Boutique Hotel Schluessel, 311,2019-04-19 19:00:17.630963
Seerausch Swiss Quality Hotel, 140,2019-04-19 19:00:17.630963
Hotel Beau Rivage, 259,2019-04-19 19:00:17.630963
Hotel Bellevue Luzern, 167,2019-04-19 19:00:17.630963
Hotel Alpenblick, 203,2019-04-19 19:00:17.630963
Hotel Central am See, 200,2019-04-19 19:00:17.630963
Seehotel Kastanienbaum, 231,2019-04-19 19:00:17.630963
Hotel Winkelried, 189,2019-04-19 19:00:17.630963
Hotel Alexander, 233,2019-04-19 19:00:17.630963
Hotel Roggerli, 164,2019-04-19 19:00:17.630963
Hotel Gerbi, 286,2019-04-19 19:00:17.630963
Hotel Rigi Kaltbad, 361,2019-04-19 19:00:17.630963
Hotel Friedheim, 227,2019-04-19 19:00:17.630963
Hotel Bergsonne, 144,2019-04-19 19:00:17.630963
Hotel Stanserhof, 162,2019-04-19 19:00:17.630963
Wellness Hotel Rossli Weggis, 241,2019-04-19 19:00:17.630963
Hotel Roessli, 154,2019-04-19 19:00:17.630963
Hotel Schweizerhof, 148,2019-04-19 19:00:17.630963
Wellness Hotel Graziella, 144,2019-04-19 19:00:17.630963
Hotel Restaurant Burestadl, 94,2019-04-19 19:00:17.630963
Burgenstock Hotels & Resort – Waldhotel & Spa, 527,2019-04-19 19:00:17.630963
Park Hotel Vitznau, 922,2019-04-19 19:00:17.630963
Burgenstock Hotels & Resort - Burgenstock Hotel & Alpine Spa," 1,155",2019-04-19 19:00:17.630963
