hotel_name,price_per_night,timestamp
"The Riviera Palm Springs, A Tribute Portfolio Resort", 414,2019-04-22 10:20:01.920635
7 Springs Inn & Suites, 202,2019-04-22 10:20:01.920635
Ace Hotel & Swim Club, 488,2019-04-22 10:20:01.920635
Hilton Palm Springs, 280,2019-04-22 10:20:01.920635
Ingleside Inn, 456,2019-04-22 10:20:01.920635
The Palm Springs Hotel, 405,2019-04-22 10:20:01.920635
Kimpton Rowan Palm Springs Hotel, 480,2019-04-22 10:20:01.920635
Hotel California, 244,2019-04-22 10:20:01.920635
Oasis Villa Resort, 252,2019-04-22 10:20:01.920635
A Place in the Sun Garden Hotel, 180,2019-04-22 10:20:01.920635
Korakia Pensione, 439,2019-04-22 10:20:01.920635
"Triada Palm Springs, Autograph Collection", 415,2019-04-22 10:20:01.920635
The Westcott, 284,2019-04-22 10:20:01.920635
Best Western Plus Las Brisas Hotel, 274,2019-04-22 10:20:01.920635
"The Riviera Palm Springs, A Tribute Portfolio Resort", 414,2019-04-22 10:20:01.920635
Vagabond Inn Palm Springs, 124,2019-04-22 10:20:01.920635
Quality Inn Palm Springs Downtown, 137,2019-04-22 10:20:01.920635
Hotel ZOSO, 258,2019-04-22 10:20:01.920635
Infusion Beach Club, 159,2019-04-22 10:20:01.920635
Ivy Palm Resort, 202,2019-04-22 10:20:01.920635
Courtyard by Marriott Palm Springs, 375,2019-04-22 10:20:01.920635
Marquis Villas Resort, 223,2019-04-22 10:20:01.920635
Villa Royale, 414,2019-04-22 10:20:01.920635
L'Horizon Resort & Spa, 695,2019-04-22 10:20:01.920635
The Weekend, 583,2019-04-22 10:20:01.920635
Palm Canyon Resort & Spa, 232,2019-04-22 10:20:01.920635
Palm Mountain Resort & Spa, 194,2019-04-22 10:20:01.920635
Days Inn by Wyndham Palm Springs, 128,2019-04-22 10:20:01.920635
Best Western Inn at Palm Springs,0,2019-04-22 10:20:01.920635
Motel 6 Palm Springs Downtown, 132,2019-04-22 10:20:01.920635
Knights Inn Palm Springs, 96,2019-04-22 10:20:01.920635
