hotel_name,url,price_per_night,timestamp
Island Magic Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291963-d1687387-Reviews-Island_Magic_Beach_Resort-Caye_Caulker_Belize_Cayes.html, 152,2019-05-06 02:12:01.489261
Ramon's Village Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d308803-Reviews-Ramon_s_Village_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 244,2019-05-06 02:12:01.489261
SunBreeze Hotel,http://www.tripadvisor.com/Hotel_Review-g291962-d302854-Reviews-SunBreeze_Hotel-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 194,2019-05-06 02:12:01.489261
Radisson Fort George Hotel and Marina,http://www.tripadvisor.com/Hotel_Review-g291968-d293315-Reviews-Radisson_Fort_George_Hotel_and_Marina-Belize_City_Belize_District.html, 131,2019-05-06 02:12:01.489261
Mayan Princess Hotel,http://www.tripadvisor.com/Hotel_Review-g291962-d308886-Reviews-Mayan_Princess_Hotel-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 132,2019-05-06 02:12:01.489261
Las Terrazas Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d1194472-Reviews-Las_Terrazas_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 375,2019-05-06 02:12:01.489261
The Lodge At Chaa Creek,http://www.tripadvisor.com/Hotel_Review-g291971-d300705-Reviews-The_Lodge_At_Chaa_Creek-San_Ignacio_Cayo.html, 353,2019-05-06 02:12:01.489261
Naia Resort and Spa,http://www.tripadvisor.com/Hotel_Review-g291977-d10417503-Reviews-Naia_Resort_and_Spa-Placencia_Stann_Creek.html, 281,2019-05-06 02:12:01.489261
"Copal Tree Lodge, a Muy'Ono Resort",http://www.tripadvisor.com/Hotel_Review-g291980-d674644-Reviews-Copal_Tree_Lodge_a_Muy_Ono_Resort-Punta_Gorda_Toledo_District.html, 506,2019-05-06 02:12:01.489261
"Mahogany Bay Resort & Beach Club, Curio Collection by Hilton",http://www.tripadvisor.com/Hotel_Review-g291962-d12993948-Reviews-Mahogany_Bay_Resort_Beach_Club_Curio_Collection_by_Hilton-San_Pedro_Ambergris_Caye_Be.html,0,2019-05-06 02:12:01.489261
Sleeping Giant Rainforest Lodge,http://www.tripadvisor.com/Hotel_Review-g291970-d2325108-Reviews-Sleeping_Giant_Rainforest_Lodge-Belmopan_Cayo.html,0,2019-05-06 02:12:01.489261
White Sands Cove Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d604450-Reviews-White_Sands_Cove_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html,0,2019-05-06 02:12:01.489261
Maya Beach Hotel,http://www.tripadvisor.com/Hotel_Review-g291977-d502126-Reviews-Maya_Beach_Hotel-Placencia_Stann_Creek.html,0,2019-05-06 02:12:01.489261
Black Orchid Resort,http://www.tripadvisor.com/Hotel_Review-g2151488-d817147-Reviews-Black_Orchid_Resort-Burrell_Boom_Belize_District.html,0,2019-05-06 02:12:01.489261
San Ignacio Resort Hotel,http://www.tripadvisor.com/Hotel_Review-g291971-d308841-Reviews-San_Ignacio_Resort_Hotel-San_Ignacio_Cayo.html,0,2019-05-06 02:12:01.489261
Rumors Resort,http://www.tripadvisor.com/Hotel_Review-g291971-d2622911-Reviews-Rumors_Resort-San_Ignacio_Cayo.html,0,2019-05-06 02:12:01.489261
SunBreeze Suites,http://www.tripadvisor.com/Hotel_Review-g291962-d844649-Reviews-SunBreeze_Suites-San_Pedro_Ambergris_Caye_Belize_Cayes.html,0,2019-05-06 02:12:01.489261
Belize Ocean Club,http://www.tripadvisor.com/Hotel_Review-g291977-d5528318-Reviews-Belize_Ocean_Club-Placencia_Stann_Creek.html,0,2019-05-06 02:12:01.489261
"Thatch Caye, a Muy'Ono Resort",http://www.tripadvisor.com/Hotel_Review-g5921325-d1015315-Reviews-Thatch_Caye_a_Muy_Ono_Resort-Coco_Plum_Cay_Belize_Cayes.html,0,2019-05-06 02:12:01.489261
Ocean Tide Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d310363-Reviews-Ocean_Tide_Beach_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html,0,2019-05-06 02:12:01.489261
Pedro's Hotel,http://www.tripadvisor.com/Hotel_Review-g291962-d531398-Reviews-Pedro_s_Hotel-San_Pedro_Ambergris_Caye_Belize_Cayes.html,0,2019-05-06 02:12:01.489261
Robert's Grove Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291977-d308809-Reviews-Robert_s_Grove_Beach_Resort-Placencia_Stann_Creek.html,0,2019-05-06 02:12:01.489261
Sapphire Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d3932221-Reviews-Sapphire_Beach_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html,0,2019-05-06 02:12:01.489261
Hotel del Rio,http://www.tripadvisor.com/Hotel_Review-g291962-d1027374-Reviews-Hotel_del_Rio-San_Pedro_Ambergris_Caye_Belize_Cayes.html,0,2019-05-06 02:12:01.489261
Almond Beach Resort at Jaguar Reef,http://www.tripadvisor.com/Hotel_Review-g635532-d587155-Reviews-Almond_Beach_Resort_at_Jaguar_Reef-Hopkins_Stann_Creek.html,0,2019-05-06 02:12:01.489261
The Lodge at Jaguar Reef,http://www.tripadvisor.com/Hotel_Review-g635532-d1238954-Reviews-The_Lodge_at_Jaguar_Reef-Hopkins_Stann_Creek.html,0,2019-05-06 02:12:01.489261
Belizean Dreams Resort,http://www.tripadvisor.com/Hotel_Review-g635532-d628951-Reviews-Belizean_Dreams_Resort-Hopkins_Stann_Creek.html,0,2019-05-06 02:12:01.489261
Green Parrot Beach Houses & Resort,http://www.tripadvisor.com/Hotel_Review-g291977-d308848-Reviews-Green_Parrot_Beach_Houses_Resort-Placencia_Stann_Creek.html,0,2019-05-06 02:12:01.489261
Mata Rocks Beachfront Hotel,http://www.tripadvisor.com/Hotel_Review-g291962-d306545-Reviews-Mata_Rocks_Beachfront_Hotel-San_Pedro_Ambergris_Caye_Belize_Cayes.html,0,2019-05-06 02:12:01.489261
