hotel_name,url,price_per_night,timestamp
"Mahogany Bay Resort & Beach Club, Curio Collection by Hilton",http://www.tripadvisor.com/Hotel_Review-g291962-d12993948-Reviews-Mahogany_Bay_Resort_Beach_Club_Curio_Collection_by_Hilton-San_Pedro_Ambergris_Caye_Be.html, 191,2019-05-07 17:12:01.584510
Island Magic Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291963-d1687387-Reviews-Island_Magic_Beach_Resort-Caye_Caulker_Belize_Cayes.html, 214,2019-05-07 17:12:01.584510
Sleeping Giant Rainforest Lodge,http://www.tripadvisor.com/Hotel_Review-g291970-d2325108-Reviews-Sleeping_Giant_Rainforest_Lodge-Belmopan_Cayo.html, 131,2019-05-07 17:12:01.584510
White Sands Cove Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d604450-Reviews-White_Sands_Cove_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 154,2019-05-07 17:12:01.584510
Ramon's Village Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d308803-Reviews-Ramon_s_Village_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 244,2019-05-07 17:12:01.584510
SunBreeze Hotel,http://www.tripadvisor.com/Hotel_Review-g291962-d302854-Reviews-SunBreeze_Hotel-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 195,2019-05-07 17:12:01.584510
Laru Beya Resort & Villas,http://www.tripadvisor.com/Hotel_Review-g291977-d582760-Reviews-Laru_Beya_Resort_Villas-Placencia_Stann_Creek.html, 130,2019-05-07 17:12:01.584510
Maya Beach Hotel,http://www.tripadvisor.com/Hotel_Review-g291977-d502126-Reviews-Maya_Beach_Hotel-Placencia_Stann_Creek.html, 91,2019-05-07 17:12:01.584510
Black Orchid Resort,http://www.tripadvisor.com/Hotel_Review-g2151488-d817147-Reviews-Black_Orchid_Resort-Burrell_Boom_Belize_District.html, 102,2019-05-07 17:12:01.584510
Radisson Fort George Hotel and Marina,http://www.tripadvisor.com/Hotel_Review-g291968-d293315-Reviews-Radisson_Fort_George_Hotel_and_Marina-Belize_City_Belize_District.html, 112,2019-05-07 17:12:01.584510
San Ignacio Resort Hotel,http://www.tripadvisor.com/Hotel_Review-g291971-d308841-Reviews-San_Ignacio_Resort_Hotel-San_Ignacio_Cayo.html, 176,2019-05-07 17:12:01.584510
Rumors Resort,http://www.tripadvisor.com/Hotel_Review-g291971-d2622911-Reviews-Rumors_Resort-San_Ignacio_Cayo.html, 68,2019-05-07 17:12:01.584510
Mayan Princess Hotel,http://www.tripadvisor.com/Hotel_Review-g291962-d308886-Reviews-Mayan_Princess_Hotel-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 132,2019-05-07 17:12:01.584510
SunBreeze Suites,http://www.tripadvisor.com/Hotel_Review-g291962-d844649-Reviews-SunBreeze_Suites-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 175,2019-05-07 17:12:01.584510
Belize Ocean Club,http://www.tripadvisor.com/Hotel_Review-g291977-d5528318-Reviews-Belize_Ocean_Club-Placencia_Stann_Creek.html, 162,2019-05-07 17:12:01.584510
"Thatch Caye, a Muy'Ono Resort",http://www.tripadvisor.com/Hotel_Review-g5921325-d1015315-Reviews-Thatch_Caye_a_Muy_Ono_Resort-Coco_Plum_Cay_Belize_Cayes.html, 121,2019-05-07 17:12:01.584510
Ocean Tide Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d310363-Reviews-Ocean_Tide_Beach_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 99,2019-05-07 17:12:01.584510
Pedro's Hotel,http://www.tripadvisor.com/Hotel_Review-g291962-d531398-Reviews-Pedro_s_Hotel-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 55,2019-05-07 17:12:01.584510
Las Terrazas Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d1194472-Reviews-Las_Terrazas_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 338,2019-05-07 17:12:01.584510
Robert's Grove Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291977-d308809-Reviews-Robert_s_Grove_Beach_Resort-Placencia_Stann_Creek.html, 178,2019-05-07 17:12:01.584510
Sapphire Beach Resort,http://www.tripadvisor.com/Hotel_Review-g291962-d3932221-Reviews-Sapphire_Beach_Resort-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 122,2019-05-07 17:12:01.584510
Captain Morgan's Retreat,http://www.tripadvisor.com/Hotel_Review-g291961-d293311-Reviews-Captain_Morgan_s_Retreat-Ambergris_Caye_Belize_Cayes.html, 152,2019-05-07 17:12:01.584510
Hotel del Rio,http://www.tripadvisor.com/Hotel_Review-g291962-d1027374-Reviews-Hotel_del_Rio-San_Pedro_Ambergris_Caye_Belize_Cayes.html, 61,2019-05-07 17:12:01.584510
Almond Beach Resort at Jaguar Reef,http://www.tripadvisor.com/Hotel_Review-g635532-d587155-Reviews-Almond_Beach_Resort_at_Jaguar_Reef-Hopkins_Stann_Creek.html, 131,2019-05-07 17:12:01.584510
Chabil Mar,http://www.tripadvisor.com/Hotel_Review-g291977-d600573-Reviews-Chabil_Mar-Placencia_Stann_Creek.html, 302,2019-05-07 17:12:01.584510
The Lodge at Jaguar Reef,http://www.tripadvisor.com/Hotel_Review-g635532-d1238954-Reviews-The_Lodge_at_Jaguar_Reef-Hopkins_Stann_Creek.html, 131,2019-05-07 17:12:01.584510
De Real Macaw,http://www.tripadvisor.com/Hotel_Review-g291963-d310371-Reviews-De_Real_Macaw-Caye_Caulker_Belize_Cayes.html, 45,2019-05-07 17:12:01.584510
"Hopkins Bay, a Muy'Ono Resort",http://www.tripadvisor.com/Hotel_Review-g635532-d659331-Reviews-Hopkins_Bay_a_Muy_Ono_Resort-Hopkins_Stann_Creek.html, 111,2019-05-07 17:12:01.584510
The Lodge At Chaa Creek,http://www.tripadvisor.com/Hotel_Review-g291971-d300705-Reviews-The_Lodge_At_Chaa_Creek-San_Ignacio_Cayo.html, 416,2019-05-07 17:12:01.584510
Belizean Dreams Resort,http://www.tripadvisor.com/Hotel_Review-g635532-d628951-Reviews-Belizean_Dreams_Resort-Hopkins_Stann_Creek.html, 477,2019-05-07 17:12:01.584510
