platform_name,price_per_night
Hotels.com, 406
Hotels.com, 406
, 406
, 406
, 406
,0
,0
,0
,0
,0
,0
,0
, 406
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 406
, 406
, 406
,0
,0
,0
,0
,0
,0
, 423
, 423
,0
,0
,0
, 424
, 424
,0
,0
,0
, 406
, 406
, 406
,0
, 406
, 406
, 423
,0
,0
,0
, 423
,0
,0
,0
, 383
,0
,0
,0
, 466
,0
,0
,0
, 423
,0
,0
,0
, 424
,0
,0
,0
, 466
,0
,0
,0
, 423
,0
,0
,0
, 409
,0
,0
,0
, 406
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
,0
,0
,0
,0
,0
,0
